sku_id,customer_rate,timestamp,seller_id
SKU_000665,4,05-01-2026,S005
SKU_000666,4.6,08-02-2026,S005
SKU_000667,4.2,05-03-2026,S005
SKU_000668,4.8,15-01-2026,S005
SKU_000669,4.2,13-01-2026,S005
SKU_000670,3.5,31-01-2026,S005
SKU_000671,4.3,24-04-2026,S005
SKU_000672,3.1,10-03-2026,S005
SKU_000673,4.1,18-01-2026,S005
SKU_000674,4,19-02-2026,S005
SKU_000675,3.8,28-02-2026,S005
SKU_000676,3.9,17-02-2026,S005
SKU_000677,2.5,27-03-2026,S005
SKU_000678,3.6,06-04-2026,S005
SKU_000679,4.1,31-03-2026,S005
SKU_000680,4.1,11-03-2026,S005
SKU_000681,3.2,23-02-2026,S005
SKU_000682,5,17-03-2026,S005
SKU_000683,3.3,06-04-2026,S005
SKU_000684,4.8,04-04-2026,S005
SKU_000685,4.3,20-01-2026,S005
SKU_000686,3.5,24-04-2026,S005
SKU_000687,5,23-02-2026,S005
SKU_000688,3,25-03-2026,S005
SKU_000689,4.7,13-01-2026,S005
SKU_000690,4.8,17-04-2026,S005
SKU_000691,3.5,04-03-2026,S005
SKU_000692,5,20-03-2026,S005
SKU_000693,3.8,22-02-2026,S005
SKU_000694,4.2,05-02-2026,S005
SKU_000695,4.2,05-01-2026,S005
SKU_000696,3.9,30-03-2026,S005
SKU_000697,4.6,17-02-2026,S005
SKU_000698,4.6,28-01-2026,S005
SKU_000699,2.6,26-02-2026,S005
SKU_000700,5,26-02-2026,S005
SKU_000701,2.7,31-01-2026,S005
SKU_000702,4.8,20-04-2026,S005
SKU_000703,4.9,16-02-2026,S005
SKU_000704,3.1,13-01-2026,S005
SKU_000705,3.7,29-03-2026,S005
SKU_000706,3.1,17-02-2026,S005
SKU_000707,3.8,11-03-2026,S005
SKU_000708,3.8,26-04-2026,S005
SKU_000709,4.6,24-03-2026,S005
SKU_000710,5,15-02-2026,S005
SKU_000711,5,08-01-2026,S005
SKU_000712,3.6,20-02-2026,S005
SKU_000713,3.8,05-02-2026,S005
SKU_000714,2.7,25-01-2026,S005
SKU_000715,3.4,16-01-2026,S005
SKU_000716,4.8,19-04-2026,S005
SKU_000717,5,16-04-2026,S005
SKU_000718,3,28-02-2026,S005
SKU_000719,3.5,12-01-2026,S005
SKU_000720,4,26-03-2026,S005
SKU_000721,4.2,28-01-2026,S005
SKU_000722,3.4,24-03-2026,S005
SKU_000723,4.3,23-03-2026,S005
SKU_000724,3.6,18-03-2026,S005
SKU_000725,4,03-01-2026,S005
SKU_000726,4.4,07-01-2026,S005
SKU_000727,4,11-04-2026,S005
SKU_000728,3.7,12-02-2026,S005
SKU_000729,3.9,01-02-2026,S005
SKU_000730,3.9,17-01-2026,S005
SKU_000731,3.7,11-04-2026,S005
SKU_000732,3.8,14-03-2026,S005
SKU_000733,5,27-01-2026,S005
SKU_000734,4.4,09-01-2026,S005
SKU_000735,3.8,17-04-2026,S005
SKU_000736,4.6,08-04-2026,S005
SKU_000737,3.7,12-03-2026,S005
SKU_000738,4.9,27-01-2026,S005
SKU_000739,4.3,17-03-2026,S005
SKU_000740,3.9,28-01-2026,S005
SKU_000741,4.4,15-04-2026,S005
SKU_000742,2.7,22-04-2026,S005
SKU_000743,3.1,30-01-2026,S005
SKU_000744,3,12-02-2026,S005
SKU_000745,4.1,10-04-2026,S005
SKU_000746,5,19-01-2026,S005
SKU_000747,5,11-04-2026,S005
SKU_000748,4.5,26-04-2026,S005
SKU_000749,4.4,18-03-2026,S005
SKU_000750,2.6,01-01-2026,S005
SKU_000751,3.6,05-02-2026,S005
SKU_000752,3.4,20-04-2026,S005
SKU_000753,3.5,19-01-2026,S005
SKU_000754,3.9,17-01-2026,S005
SKU_000755,3.6,11-03-2026,S005
SKU_000756,2.4,02-02-2026,S005
SKU_000757,4.6,13-04-2026,S005
SKU_000758,3.1,23-01-2026,S005
SKU_000759,4.2,15-01-2026,S005
SKU_000760,5,26-03-2026,S005
SKU_000761,3.3,21-04-2026,S005
SKU_000762,2,04-01-2026,S005
SKU_000763,3.8,17-01-2026,S005
SKU_000764,4.9,02-01-2026,S005
SKU_000765,5,15-02-2026,S005
SKU_000766,3,12-04-2026,S005
SKU_000767,4.4,11-04-2026,S005
SKU_000768,3.6,31-01-2026,S005
SKU_000769,3.9,17-03-2026,S005
SKU_000770,5,11-02-2026,S005
SKU_000771,2.8,03-01-2026,S005
SKU_000772,4.2,23-01-2026,S005
SKU_000773,4.4,03-02-2026,S005
SKU_000774,4.9,07-01-2026,S005
SKU_000775,4.1,17-01-2026,S005
SKU_000776,4.2,05-04-2026,S005
SKU_000777,3.7,23-02-2026,S005
SKU_000778,4.2,09-03-2026,S005
SKU_000779,3.7,15-01-2026,S005
SKU_000780,4.5,06-04-2026,S005
SKU_000781,3.7,09-01-2026,S005
SKU_000782,4.3,02-03-2026,S005
SKU_000783,4,27-02-2026,S005
SKU_000784,4.9,10-04-2026,S005
SKU_000785,4,16-02-2026,S005
SKU_000786,2.6,07-03-2026,S005
SKU_000787,5,17-03-2026,S005
SKU_000788,3.3,14-01-2026,S005
SKU_000789,3.5,27-02-2026,S005
SKU_000790,3.5,06-03-2026,S005
SKU_000791,5,29-01-2026,S005
SKU_000792,2.3,20-03-2026,S005
SKU_000793,5,06-01-2026,S005
SKU_000794,4.8,04-04-2026,S005
SKU_000795,4.2,11-04-2026,S005
SKU_000796,4,27-04-2026,S005
SKU_000797,4.2,21-04-2026,S005
SKU_000798,4.4,26-03-2026,S005
SKU_000799,4.5,08-03-2026,S005
SKU_000800,4.4,08-02-2026,S005
SKU_000801,4.1,28-02-2026,S005
SKU_000802,3.8,24-03-2026,S005
SKU_000803,3.9,04-01-2026,S005
SKU_000804,3.8,08-01-2026,S005
SKU_000805,4.9,03-03-2026,S005
SKU_000806,4.5,19-04-2026,S005
SKU_000807,1.6,21-02-2026,S005
SKU_000808,4.5,24-02-2026,S005
SKU_000809,4.2,29-03-2026,S005
SKU_000810,4,14-01-2026,S005
SKU_000811,3.7,04-03-2026,S005
SKU_000812,4.9,02-04-2026,S005
SKU_000813,4.8,27-04-2026,S005
SKU_000814,3.4,26-02-2026,S005
SKU_000815,4.3,10-01-2026,S005
SKU_000816,3.2,26-04-2026,S005
SKU_000817,2.9,11-01-2026,S005
SKU_000818,3.5,11-02-2026,S005
SKU_000819,4.7,19-03-2026,S005
SKU_000820,4.8,19-01-2026,S005
SKU_000821,4.4,09-01-2026,S005
SKU_000822,4.6,17-01-2026,S005
SKU_000823,4.4,05-02-2026,S005
SKU_000824,3.5,21-03-2026,S005
SKU_000825,4.3,23-03-2026,S005
SKU_000826,4.6,16-03-2026,S005
SKU_000827,4.6,12-03-2026,S005
SKU_000828,5,02-04-2026,S005
SKU_000829,4.6,11-02-2026,S005
SKU_000830,4.3,18-02-2026,S005
SKU_000831,4.9,18-03-2026,S005
SKU_000832,4,09-03-2026,S005
SKU_000833,3.3,07-02-2026,S005
SKU_000834,3.9,28-02-2026,S005
SKU_000835,3.4,06-03-2026,S005
SKU_000836,3.5,19-03-2026,S005
SKU_000837,3.9,25-02-2026,S005
SKU_000838,3.4,13-01-2026,S005
SKU_000839,3.8,12-04-2026,S005
SKU_000840,2.5,31-03-2026,S005
SKU_000841,4.2,15-01-2026,S005
SKU_000842,4,20-04-2026,S005
SKU_000843,3.3,25-03-2026,S005
SKU_000844,4.5,25-03-2026,S005
SKU_000845,4.8,23-04-2026,S005
SKU_000846,2.7,09-04-2026,S005
SKU_000847,3.4,12-03-2026,S005
SKU_000848,3.4,03-04-2026,S005
SKU_000849,3.2,21-04-2026,S005
SKU_000850,4.7,28-01-2026,S005
SKU_000851,3.8,25-02-2026,S005
SKU_000852,3.8,27-02-2026,S005
SKU_000853,2.4,24-04-2026,S005
SKU_000854,4.5,30-01-2026,S005
SKU_000855,3,22-02-2026,S005
SKU_000856,4,13-02-2026,S005
SKU_000857,4.2,16-04-2026,S005
SKU_000858,5,28-02-2026,S005
SKU_000859,3,21-02-2026,S005
SKU_000860,1.6,23-02-2026,S005
SKU_000861,4.1,04-04-2026,S005
SKU_000862,5,13-01-2026,S005
SKU_000863,5,10-02-2026,S005
SKU_000864,4.2,24-02-2026,S005
SKU_000865,3.6,10-02-2026,S005
SKU_000866,4.6,27-03-2026,S005
SKU_000867,3.2,02-02-2026,S005
SKU_000868,4.4,17-02-2026,S005
SKU_000869,4.4,20-01-2026,S005
SKU_000870,4.8,29-03-2026,S005
SKU_000871,5,29-04-2026,S005
SKU_000872,4.3,02-03-2026,S005
SKU_000873,3.6,09-01-2026,S005
SKU_000874,4,12-01-2026,S005
SKU_000875,2.6,17-04-2026,S006
SKU_000876,3.4,11-01-2026,S006
SKU_000877,3.7,12-01-2026,S006
SKU_000878,3.6,25-02-2026,S006
SKU_000879,4.1,13-01-2026,S006
SKU_000880,3.3,06-04-2026,S006
SKU_000881,4.9,05-04-2026,S006
SKU_000882,4,17-02-2026,S006
SKU_000883,4,14-04-2026,S006
SKU_000884,3.7,17-01-2026,S006
SKU_000885,4.1,13-03-2026,S006
SKU_000886,4.7,08-01-2026,S006
SKU_000887,3.3,17-03-2026,S006
SKU_000888,3.5,13-03-2026,S006
SKU_000889,3.8,13-03-2026,S006
SKU_000890,2.9,12-02-2026,S006
SKU_000891,3.3,27-03-2026,S006
SKU_000892,3.6,16-01-2026,S006
SKU_000893,4.7,22-02-2026,S006
SKU_000894,4.2,15-02-2026,S006
SKU_000895,4.2,22-04-2026,S006
SKU_000896,4.7,27-03-2026,S006
SKU_000897,3.9,07-04-2026,S006
SKU_000898,4.3,24-02-2026,S006
SKU_000899,3.9,22-04-2026,S006
SKU_000900,4.2,28-04-2026,S006
SKU_000901,3.5,03-04-2026,S006
SKU_000902,2,07-01-2026,S006
SKU_000903,3.9,06-02-2026,S006
SKU_000904,5,18-03-2026,S006
SKU_000905,4.7,09-02-2026,S006
SKU_000906,4.8,15-02-2026,S006
SKU_000907,5,14-01-2026,S006
SKU_000908,4.1,15-03-2026,S006
SKU_000909,4.2,06-03-2026,S006
SKU_000910,3.5,28-01-2026,S006
SKU_000911,3.7,20-01-2026,S006
SKU_000912,4.5,26-03-2026,S006
SKU_000913,5,03-03-2026,S006
SKU_000914,3.9,29-01-2026,S006
SKU_000915,3.6,19-04-2026,S006
SKU_000916,4,14-01-2026,S006
SKU_000917,4.5,14-02-2026,S006
SKU_000918,2.8,19-04-2026,S006
SKU_000919,2.2,13-03-2026,S006
SKU_000920,3.6,17-02-2026,S006
SKU_000921,3,15-01-2026,S006
SKU_000922,3.6,08-04-2026,S006
SKU_000923,3.9,05-02-2026,S006
SKU_000924,3.6,15-03-2026,S006
SKU_000925,5,29-01-2026,S006
SKU_000926,4.3,14-04-2026,S006
SKU_000927,4.2,24-02-2026,S006
SKU_000928,4.5,19-04-2026,S006
SKU_000929,3.1,13-03-2026,S006
SKU_000930,4.8,09-04-2026,S006
SKU_000931,3.9,15-04-2026,S006
SKU_000932,4.5,21-03-2026,S006
SKU_000933,3.1,20-03-2026,S006
SKU_000934,2.8,28-03-2026,S006
SKU_000935,4.7,24-03-2026,S006
SKU_000936,4.3,13-03-2026,S006
SKU_000937,3.3,04-01-2026,S006
SKU_000938,3.3,19-03-2026,S006
SKU_000939,4.9,29-04-2026,S006
SKU_000940,3,26-03-2026,S006
SKU_000941,5,17-04-2026,S006
SKU_000942,3.3,30-03-2026,S006
SKU_000943,4.5,04-02-2026,S006
SKU_000944,3.7,04-01-2026,S006
SKU_000945,4.5,24-01-2026,S006
SKU_000946,3.6,04-02-2026,S006
SKU_000947,3.9,31-03-2026,S006
SKU_000948,4,08-04-2026,S006
SKU_000949,3.2,09-02-2026,S006
SKU_000950,4.6,28-04-2026,S006
SKU_000951,3.6,13-02-2026,S006
SKU_000952,3.8,14-02-2026,S006
SKU_000953,3.2,01-01-2026,S006
SKU_000954,2,24-01-2026,S006
SKU_000955,3.8,22-04-2026,S006
SKU_000956,5,19-01-2026,S006
SKU_000957,4.6,14-03-2026,S006
SKU_000958,4,26-03-2026,S006
SKU_000959,3.8,21-02-2026,S006
SKU_000960,4,09-01-2026,S006
SKU_000961,4.4,19-01-2026,S006
SKU_000962,3.1,05-04-2026,S006
SKU_000963,4.9,23-03-2026,S006
SKU_000964,4.6,04-01-2026,S006
SKU_000965,4.6,12-01-2026,S006
SKU_000966,4.4,06-04-2026,S006
SKU_000967,4,09-03-2026,S006
SKU_000968,4.5,28-01-2026,S006
SKU_000969,4.5,18-02-2026,S006
SKU_000970,3.7,23-02-2026,S006
SKU_000971,3.5,28-02-2026,S006
SKU_000972,4.1,13-02-2026,S006
SKU_000973,5,21-01-2026,S006
SKU_000974,3,17-02-2026,S006
SKU_000975,2.8,09-02-2026,S006
SKU_000976,4.1,03-04-2026,S006
SKU_000977,4,11-02-2026,S006
SKU_000978,4.1,10-04-2026,S006
SKU_000979,4.2,14-03-2026,S006
SKU_000980,3.8,18-03-2026,S006
SKU_000981,5,11-01-2026,S006
SKU_000982,2.7,24-04-2026,S006
SKU_000983,3.3,07-01-2026,S006
SKU_000984,3.9,20-01-2026,S006
SKU_000985,2.7,21-01-2026,S006
SKU_000986,3.9,07-04-2026,S006
SKU_000987,5,21-03-2026,S006
SKU_000988,4,07-01-2026,S006
SKU_000989,4.2,28-03-2026,S006
SKU_000990,3,11-01-2026,S006
SKU_000991,3.5,04-02-2026,S006
SKU_000992,3.7,26-02-2026,S006
SKU_000993,3.7,26-03-2026,S006
SKU_000994,5,24-02-2026,S006
SKU_000995,4.4,04-03-2026,S006
SKU_000996,3.1,19-03-2026,S006
SKU_000997,4.2,26-02-2026,S006
SKU_000998,4.4,23-02-2026,S006
SKU_000999,4.9,04-02-2026,S006
SKU_001000,5,28-01-2026,S006
SKU_001001,3.2,07-04-2026,S006
SKU_001002,3.4,07-03-2026,S006
SKU_001003,3,15-01-2026,S006
SKU_001004,3.8,14-02-2026,S006
SKU_001005,4.4,25-02-2026,S006
SKU_001006,4.8,15-01-2026,S006
SKU_001007,3.9,06-02-2026,S006
SKU_001008,3.7,28-03-2026,S006
SKU_001009,4.1,28-03-2026,S006
SKU_001010,3.3,17-03-2026,S006
SKU_001011,5,04-03-2026,S006
SKU_001012,2.7,09-03-2026,S006
SKU_001013,4.1,27-03-2026,S006
SKU_001014,5,09-02-2026,S006
SKU_001015,4,06-01-2026,S006
SKU_001016,3.8,29-01-2026,S006
SKU_001017,3.7,20-02-2026,S006
SKU_001018,3.9,18-03-2026,S006
SKU_001019,5,08-01-2026,S006
SKU_001020,2.2,01-01-2026,S006
SKU_001021,5,27-01-2026,S006
SKU_001022,2.9,08-02-2026,S006
SKU_001023,3.8,28-01-2026,S006
SKU_001024,3.7,09-04-2026,S006
SKU_001025,4.5,18-01-2026,S006
SKU_001026,2.7,08-04-2026,S006
SKU_001027,4.4,02-02-2026,S006
SKU_001028,5,07-02-2026,S006
SKU_001029,2.9,11-02-2026,S006
SKU_001030,4.2,16-01-2026,S006
SKU_001031,3.5,01-01-2026,S006
SKU_001032,4.3,05-03-2026,S006
SKU_001033,4,06-04-2026,S006
SKU_001034,3.5,25-02-2026,S006
SKU_001035,4.4,23-01-2026,S006
SKU_001036,5,17-01-2026,S006
SKU_001037,3.8,18-02-2026,S006
SKU_001038,4.6,10-03-2026,S006
SKU_001039,3,01-04-2026,S006
SKU_001040,3.2,30-01-2026,S006
SKU_001041,4.4,06-03-2026,S006
SKU_001042,5,13-03-2026,S006
SKU_001043,4.3,17-04-2026,S006
SKU_001044,3.7,27-03-2026,S006
SKU_001045,4,14-04-2026,S006
SKU_001046,3,15-02-2026,S006
SKU_001047,4.5,10-01-2026,S006
SKU_001048,4.7,20-02-2026,S006
SKU_001049,3.6,21-04-2026,S006
SKU_001050,3.6,05-04-2026,S006
SKU_001051,4.2,06-01-2026,S006
SKU_001052,3.7,25-02-2026,S006
SKU_001053,3.9,03-01-2026,S006
SKU_001054,5,28-02-2026,S006
SKU_001055,3.8,28-04-2026,S006
SKU_001056,3.7,10-01-2026,S006
SKU_001057,3.5,21-04-2026,S006
SKU_001058,4.6,10-02-2026,S006
SKU_001059,3.9,15-03-2026,S006
SKU_001060,3.5,24-02-2026,S006
SKU_001061,5,15-03-2026,S006
SKU_001062,5,21-02-2026,S006
SKU_001063,3.5,01-04-2026,S006
SKU_001064,2.5,23-03-2026,S006
SKU_001065,4.8,23-02-2026,S006
SKU_001066,3.5,07-02-2026,S006
SKU_001067,4.6,15-01-2026,S006
SKU_001068,2.4,21-02-2026,S006
SKU_001069,4.7,03-01-2026,S006
SKU_001070,3,11-02-2026,S006
SKU_001071,4.6,22-01-2026,S006
SKU_001072,4,13-04-2026,S006
SKU_001073,3.2,21-03-2026,S006
SKU_001074,3.7,28-02-2026,S006
SKU_001075,4.5,17-04-2026,S006
SKU_001076,4.1,30-03-2026,S006
SKU_001077,4.5,28-04-2026,S006
SKU_001078,5,16-02-2026,S006
SKU_001079,2.7,12-01-2026,S006
SKU_001080,5,25-02-2026,S006
SKU_001081,4.1,19-04-2026,S006
SKU_001082,3.3,14-01-2026,S006
SKU_001083,2.9,01-02-2026,S006
SKU_001084,3.8,25-02-2026,S006
SKU_001085,4.7,17-03-2026,S006
SKU_001086,3.9,21-02-2026,S006
SKU_001087,5,09-03-2026,S006
SKU_001088,2.8,11-01-2026,S006
SKU_001089,4,20-02-2026,S006
SKU_001090,3,22-04-2026,S006
SKU_001091,4.3,09-02-2026,S006
SKU_001092,4.7,06-04-2026,S006
SKU_001093,3.7,13-02-2026,S006
SKU_001094,1.9,29-01-2026,S006
SKU_001095,4.2,12-02-2026,S006
SKU_001096,4.3,10-04-2026,S006
SKU_001097,4.3,22-01-2026,S006
SKU_001098,5,10-01-2026,S006
SKU_001099,3.1,07-03-2026,S006
SKU_001100,4.5,23-03-2026,S006
SKU_001101,5,15-01-2026,S006
SKU_001102,2.6,09-03-2026,S006
SKU_001103,4.3,07-03-2026,S006
SKU_001104,3.6,25-01-2026,S006
SKU_001105,3.9,26-04-2026,S006
SKU_001106,4.3,10-04-2026,S006
SKU_001107,3.6,14-02-2026,S006
SKU_001108,3.5,14-02-2026,S006
SKU_001109,4,04-04-2026,S006
SKU_001110,3.1,15-04-2026,S006
SKU_001111,3.1,24-03-2026,S006
SKU_001112,4.5,15-04-2026,S006
SKU_001113,3.1,19-01-2026,S006
SKU_001114,4.5,31-01-2026,S006
SKU_001115,4.4,14-01-2026,S006
SKU_001116,2.6,19-01-2026,S006
SKU_001117,3.5,02-02-2026,S006
SKU_001118,5,26-01-2026,S006
SKU_001119,3.2,23-01-2026,S006
SKU_001120,3.6,19-03-2026,S006
SKU_001121,4.4,20-01-2026,S006
SKU_001122,4.6,08-04-2026,S006
SKU_001123,3.8,08-04-2026,S006
SKU_001124,3.5,25-03-2026,S006
SKU_001125,5,10-01-2026,S006
SKU_001126,5,23-01-2026,S006
SKU_001127,4.8,09-04-2026,S006
SKU_001128,4.1,22-03-2026,S006
SKU_001129,3.4,05-03-2026,S006
SKU_001130,3.3,01-03-2026,S006
SKU_001131,4.4,07-04-2026,S006
SKU_001132,4.3,14-03-2026,S006
SKU_001133,5,08-04-2026,S006
SKU_001134,4.5,16-03-2026,S006
SKU_001135,2.8,27-02-2026,S006
SKU_001136,4.8,29-03-2026,S006
SKU_001137,3.2,29-04-2026,S006
SKU_001138,3.7,23-04-2026,S006
SKU_001139,4.2,14-03-2026,S006
SKU_001140,5,24-03-2026,S006
SKU_001141,5,23-03-2026,S006
SKU_001142,4.5,21-03-2026,S006
SKU_001143,3.9,11-02-2026,S006
SKU_001144,4.4,21-04-2026,S006
SKU_001145,4.7,22-03-2026,S006
SKU_001146,3.7,10-02-2026,S006
SKU_001147,5,20-01-2026,S006
SKU_001148,4.2,26-02-2026,S006
SKU_001149,4.4,09-01-2026,S006
SKU_001150,4.5,02-03-2026,S006
SKU_001151,4.3,26-02-2026,S006
SKU_001152,4.7,22-03-2026,S006
SKU_001153,3.5,08-02-2026,S006
SKU_001154,3.6,12-04-2026,S006
SKU_001155,3.1,05-02-2026,S006
SKU_001156,4.4,17-03-2026,S006
SKU_001157,4.6,08-01-2026,S006
SKU_001158,4.4,15-02-2026,S006
SKU_001159,5,06-03-2026,S006
SKU_001160,4,10-01-2026,S006
SKU_001161,4.5,09-02-2026,S006
SKU_001162,3.1,01-03-2026,S006
SKU_001163,3.7,27-02-2026,S006
SKU_001164,4.6,05-01-2026,S006
SKU_001165,4.7,08-01-2026,S006
SKU_001166,3.8,17-02-2026,S006
SKU_001167,3.9,17-04-2026,S006
SKU_001168,2.8,06-02-2026,S006
SKU_001169,3.7,10-01-2026,S006
SKU_001170,4.7,24-03-2026,S006
SKU_001171,4.5,21-04-2026,S006
SKU_001172,4.4,20-04-2026,S006
SKU_001173,4,12-01-2026,S006
SKU_001174,4,20-03-2026,S006
SKU_001175,3.5,18-03-2026,S006
SKU_001176,4.6,06-03-2026,S006
SKU_001177,4.3,19-02-2026,S006
SKU_001178,4.4,01-03-2026,S006
SKU_001179,3.6,16-03-2026,S006
SKU_001180,2.3,12-03-2026,S006
SKU_001181,4.9,12-04-2026,S006
SKU_001182,3.6,05-04-2026,S006
SKU_001183,3.3,25-04-2026,S006
SKU_001184,4.6,06-01-2026,S006
SKU_001185,3.7,27-02-2026,S006
SKU_001186,4.8,27-04-2026,S006
SKU_001187,4.5,14-04-2026,S006
SKU_001188,4.5,15-03-2026,S006
SKU_001189,2.9,25-03-2026,S006
SKU_001190,5,25-01-2026,S006
SKU_001191,4.2,11-02-2026,S006
SKU_001192,3.7,19-03-2026,S006
SKU_001193,4.1,02-03-2026,S006
SKU_001194,2.6,06-03-2026,S006
SKU_001195,4.3,20-01-2026,S006
SKU_001196,3.2,08-01-2026,S006
SKU_001197,2.9,27-02-2026,S006
SKU_001198,2.8,14-01-2026,S006
SKU_001199,4.9,14-04-2026,S006
SKU_001200,3.5,26-04-2026,S006
SKU_001201,5,18-04-2026,S006
SKU_001202,3.6,13-02-2026,S006
SKU_001203,2.6,02-04-2026,S006
SKU_001204,3.1,11-01-2026,S006
SKU_001205,5,06-03-2026,S006
SKU_001206,3.9,24-03-2026,S006
SKU_001207,3.6,23-01-2026,S006
SKU_001208,4.1,06-01-2026,S006
SKU_001209,4.4,01-02-2026,S006
SKU_001210,4.9,01-04-2026,S006
SKU_001211,5,26-02-2026,S006
SKU_001212,3.7,26-02-2026,S006
SKU_001213,2.9,09-03-2026,S006
SKU_001214,3.7,08-03-2026,S006
SKU_001215,4.2,20-03-2026,S006
SKU_001216,3.2,21-01-2026,S006
SKU_001217,3.2,16-02-2026,S006
SKU_001218,4.3,17-02-2026,S006
SKU_001219,4,28-04-2026,S006
SKU_001220,4,06-02-2026,S006
SKU_001221,3.4,19-02-2026,S006
SKU_001222,3.8,22-02-2026,S006
SKU_001223,3.3,10-04-2026,S006
SKU_001224,4.7,13-02-2026,S006
SKU_001225,4.8,28-03-2026,S006
SKU_001226,2.5,18-03-2026,S006
SKU_001227,3.3,07-01-2026,S006
SKU_001228,2.8,12-04-2026,S006
SKU_001229,3.5,22-03-2026,S006
SKU_001230,3.9,24-03-2026,S006
SKU_001231,2.8,12-02-2026,S006
SKU_001232,3.3,09-01-2026,S006
SKU_001233,3.2,12-02-2026,S006
SKU_001234,4.2,13-01-2026,S006
SKU_001235,4.1,13-03-2026,S006
SKU_001236,3.4,28-03-2026,S006
SKU_001237,4.1,19-02-2026,S006
SKU_001238,3.6,06-02-2026,S006
SKU_001239,3.8,02-02-2026,S006
SKU_001240,5,03-04-2026,S006
SKU_001241,5,20-04-2026,S006
SKU_001242,3,26-03-2026,S006
SKU_001243,4.7,27-04-2026,S006
SKU_001244,4.6,19-03-2026,S006
SKU_001245,3.1,22-04-2026,S006
SKU_001246,4.7,20-01-2026,S006
SKU_001247,5,12-02-2026,S006
SKU_001248,3.1,11-01-2026,S006
SKU_001249,3.3,16-03-2026,S006
SKU_001250,4.8,26-03-2026,S006
SKU_001251,4.2,19-01-2026,S006
SKU_001252,4.4,28-04-2026,S006
SKU_001253,4.3,14-02-2026,S006
SKU_001254,4.3,09-02-2026,S006
SKU_001255,2.9,25-03-2026,S006
SKU_001256,4.8,31-03-2026,S006
SKU_001257,4.9,26-03-2026,S006
SKU_001258,3.8,20-02-2026,S006
SKU_001259,4,17-01-2026,S006
SKU_001260,2.8,18-03-2026,S006
SKU_001261,4.4,01-04-2026,S006
SKU_001262,4.5,11-01-2026,S006
SKU_001263,4,09-02-2026,S006
SKU_001264,4.9,13-03-2026,S006
SKU_001265,3.7,18-02-2026,S006
SKU_001266,4.5,24-03-2026,S006
SKU_001267,3.2,12-04-2026,S006
SKU_001268,4,12-02-2026,S006
SKU_001269,3.9,15-04-2026,S006
SKU_001270,4.2,17-01-2026,S006
SKU_001271,3.7,27-03-2026,S006
SKU_001272,3.9,31-03-2026,S006
SKU_001273,4.7,17-04-2026,S006
SKU_001274,3.7,05-04-2026,S006
SKU_001275,2.7,29-03-2026,S007
SKU_001276,5,27-04-2026,S007
SKU_001277,5,09-03-2026,S007
SKU_001278,3,12-01-2026,S007
SKU_001279,4.6,24-03-2026,S007
SKU_001280,3.6,27-03-2026,S007
SKU_001281,4.2,24-02-2026,S007
SKU_001282,4.2,07-03-2026,S007
SKU_001283,3.8,16-02-2026,S007
SKU_001284,3.4,03-01-2026,S007
SKU_001285,3.4,16-02-2026,S007
SKU_001286,3.3,09-02-2026,S007
SKU_001287,3.3,24-01-2026,S007
SKU_001288,3.9,28-01-2026,S007
SKU_001289,3.4,13-02-2026,S007
SKU_001290,4.5,09-04-2026,S007
SKU_001291,5,04-03-2026,S007
SKU_001292,3.5,25-01-2026,S007
SKU_001293,4.2,29-01-2026,S007
SKU_001294,4.4,18-01-2026,S007
SKU_001295,4.4,20-01-2026,S007
SKU_001296,4.1,10-01-2026,S007
SKU_001297,4.6,07-02-2026,S007
SKU_001298,4.4,19-04-2026,S007
SKU_001299,3,11-04-2026,S007
SKU_001300,4.7,13-01-2026,S007
SKU_001301,4.7,06-03-2026,S007
SKU_001302,3.4,09-04-2026,S007
SKU_001303,4,11-03-2026,S007
SKU_001304,4.5,17-04-2026,S007
SKU_001305,3.8,05-04-2026,S007
SKU_001306,4.9,24-04-2026,S007
SKU_001307,5,09-03-2026,S007
SKU_001308,3.4,05-01-2026,S007
SKU_001309,2.9,26-03-2026,S007
SKU_001310,4.2,13-02-2026,S007
SKU_001311,4.6,23-04-2026,S007
SKU_001312,3.8,09-04-2026,S007
SKU_001313,5,21-03-2026,S007
SKU_001314,2.9,17-01-2026,S007
SKU_001315,4.6,18-03-2026,S007
SKU_001316,3.5,18-02-2026,S007
SKU_001317,5,20-01-2026,S007
SKU_001318,5,21-01-2026,S007
SKU_001319,3.4,24-01-2026,S007
SKU_001320,3.6,17-04-2026,S007
SKU_001321,4.7,30-03-2026,S007
SKU_001322,3.7,09-04-2026,S007
SKU_001323,4,21-03-2026,S007
SKU_001324,4,14-04-2026,S007
SKU_001325,2.5,26-04-2026,S007
SKU_001326,4,22-01-2026,S007
SKU_001327,3.4,03-04-2026,S007
SKU_001328,3.6,26-02-2026,S007
SKU_001329,5,06-01-2026,S007
SKU_001330,3,22-02-2026,S007
SKU_001331,4.7,16-02-2026,S007
SKU_001332,3.8,28-03-2026,S007
SKU_001333,3.8,03-04-2026,S007
SKU_001334,4.6,31-01-2026,S007
SKU_001335,4.3,26-02-2026,S007
SKU_001336,4.5,20-03-2026,S007
SKU_001337,4.8,06-02-2026,S007
SKU_001338,3.7,07-04-2026,S007
SKU_001339,3.5,06-04-2026,S007
SKU_001340,3.1,11-04-2026,S007
SKU_001341,3.3,27-02-2026,S007
SKU_001342,5,30-01-2026,S007
