order_id,skuid,seller_id,created_at,price
O4301,SKU_003056,S011,19-09-2025 00:3707,4755.01
O4302,SKU_003057,S011,19-09-2025 00:3708,2331.01
O4303,SKU_003058,S011,19-09-2025 00:3709,2246.04
O4304,SKU_003059,S011,19-09-2025 00:3710,1608.36
O4305,SKU_003060,S011,19-09-2025 00:3711,2366.04
O4306,SKU_003061,S011,19-09-2025 00:3712,1959.15
O4307,SKU_003062,S011,19-09-2025 00:3713,1478.22
O4308,SKU_003063,S011,19-09-2025 00:3714,1306.07
O4309,SKU_003064,S011,19-09-2025 00:3715,1441.41
O4310,SKU_003065,S011,19-09-2025 00:3716,1485.08
O4311,SKU_003066,S011,19-09-2025 00:3717,1430.52
O4312,SKU_003067,S011,19-09-2025 00:3718,584.02
O4313,SKU_003068,S011,19-09-2025 00:3719,762.08
O4314,SKU_003069,S011,19-09-2025 00:3720,630.07
O4315,SKU_003070,S011,19-09-2025 00:3721,682.29
O4316,SKU_003071,S011,19-09-2025 00:3722,544.66
O4317,SKU_003072,S011,19-09-2025 00:3723,105.5
O4318,SKU_003073,S011,19-09-2025 00:3724,116.29
O4319,SKU_003074,S011,19-09-2025 00:3725,113.84
O4320,SKU_003075,S011,19-09-2025 00:3726,114.15
O4321,SKU_003076,S011,19-09-2025 00:3727,128.5
O4322,SKU_003077,S011,19-09-2025 00:3728,1428.23
O4323,SKU_003078,S011,19-09-2025 00:3729,1219.44
O4324,SKU_003079,S011,19-09-2025 00:3730,1370.36
O4325,SKU_003080,S011,19-09-2025 00:3731,1289.04
O4326,SKU_003081,S011,19-09-2025 00:3732,1194.31
O4327,SKU_003082,S011,19-09-2025 00:3733,12573.28
O4328,SKU_003083,S011,19-09-2025 00:3734,10709.06
O4329,SKU_003084,S011,19-09-2025 00:3735,13752.1
O4330,SKU_003085,S011,19-09-2025 00:3736,11885.19
O4331,SKU_003086,S011,19-09-2025 00:3737,12319.25
O4332,SKU_003087,S011,19-09-2025 00:3738,5605.44
O4333,SKU_003088,S011,19-09-2025 00:3739,5920.74
O4334,SKU_003089,S011,19-09-2025 00:3740,5910.48
O4335,SKU_003090,S011,19-09-2025 00:3741,4950.69
O4336,SKU_003091,S011,19-09-2025 00:3742,6375.01
O4337,SKU_003092,S011,19-09-2025 00:3743,4491.56
O4338,SKU_003093,S011,19-09-2025 00:3744,3895.74
O4339,SKU_003094,S011,19-09-2025 00:3745,4651.44
O4340,SKU_003095,S011,19-09-2025 00:3746,4776.94
O4341,SKU_003096,S011,19-09-2025 00:3747,3998.28
O4342,SKU_003097,S011,19-09-2025 00:3748,2133.76
O4343,SKU_003098,S011,19-09-2025 00:3749,2060.38
O4344,SKU_003099,S011,19-09-2025 00:3750,1955.48
O4345,SKU_003100,S011,19-09-2025 00:3751,2114.94
O4346,SKU_003101,S011,19-09-2025 00:3752,1655.18
O4347,SKU_003102,S011,19-09-2025 00:3753,1022.59
O4348,SKU_003103,S011,19-09-2025 00:3754,1117.96
O4349,SKU_003104,S011,19-09-2025 00:3755,983.23
O4350,SKU_003105,S011,19-09-2025 00:3756,810.85
O4351,SKU_003106,S011,19-09-2025 00:3757,822.71
O4352,SKU_003107,S011,19-09-2025 00:3758,1850.49
O4353,SKU_003108,S011,19-09-2025 00:3759,2338.67
O4354,SKU_003109,S011,19-09-2025 00:3760,1804.08
O4355,SKU_003110,S011,19-09-2025 00:3761,1610.04
O4356,SKU_003111,S011,19-09-2025 00:3762,1894.23
O4357,SKU_003112,S011,19-09-2025 00:3763,11460.03
O4358,SKU_003113,S011,19-09-2025 00:3764,9341.12
O4359,SKU_003114,S011,19-09-2025 00:3765,9733.38
O4360,SKU_003115,S011,19-09-2025 00:3766,11852.8
O4361,SKU_003116,S011,19-09-2025 00:3767,9091.95
O4362,SKU_003117,S011,19-09-2025 00:3768,28082.29
O4363,SKU_003118,S011,19-09-2025 00:3769,24091.26
O4364,SKU_003119,S011,19-09-2025 00:3770,28575.74
O4365,SKU_003120,S011,19-09-2025 00:3771,22448.63
O4366,SKU_003121,S011,19-09-2025 00:3772,27809.58
O4367,SKU_003122,S011,19-09-2025 00:3773,85748.33
O4368,SKU_003123,S011,19-09-2025 00:3774,68731.04
O4369,SKU_003124,S011,19-09-2025 00:3775,74459.32
O4370,SKU_003125,S011,19-09-2025 00:3776,74954.62
O4371,SKU_003126,S011,19-09-2025 00:3777,78221.4
O4372,SKU_003127,S011,19-09-2025 00:3778,70919.48
O4373,SKU_003128,S011,19-09-2025 00:3779,76925.31
O4374,SKU_003129,S011,19-09-2025 00:3780,82358.28
O4375,SKU_003130,S011,19-09-2025 00:3781,57645.27
O4376,SKU_003131,S011,19-09-2025 00:3782,71864.53
O4377,SKU_003132,S011,19-09-2025 00:3783,52829.3
O4378,SKU_003133,S011,19-09-2025 00:3784,41270.7
O4379,SKU_003134,S011,19-09-2025 00:3785,40845.2
O4380,SKU_003135,S011,19-09-2025 00:3786,52762.19
O4381,SKU_003136,S011,19-09-2025 00:3787,44521.22
O4382,SKU_003137,S011,19-09-2025 00:3788,19691.53
O4383,SKU_003138,S011,19-09-2025 00:3789,19243.49
O4384,SKU_003139,S011,19-09-2025 00:3790,20316.51
O4385,SKU_003140,S011,19-09-2025 00:3791,15474.02
O4386,SKU_003141,S011,19-09-2025 00:3792,15547.78
O4387,SKU_003142,S011,19-09-2025 00:3793,52666.12
O4388,SKU_003143,S011,19-09-2025 00:3794,68296.95
O4389,SKU_003144,S011,19-09-2025 00:3795,71370.07
O4390,SKU_003145,S011,19-09-2025 00:3796,53758.78
O4391,SKU_003146,S011,19-09-2025 00:3797,71675.02
O4392,SKU_003147,S011,19-09-2025 00:3798,62905.98
O4393,SKU_003148,S011,19-09-2025 00:3799,77548.78
O4394,SKU_003149,S011,19-09-2025 00:3800,62059.53
O4395,SKU_003150,S011,19-09-2025 00:3801,74500.72
O4396,SKU_003151,S011,19-09-2025 00:3802,74522.54
O4397,SKU_003152,S011,19-09-2025 00:3803,36997.58
O4398,SKU_003153,S011,19-09-2025 00:3804,31912.15
O4399,SKU_003154,S011,19-09-2025 00:3805,36763.59
O4400,SKU_003155,S011,19-09-2025 00:3806,28003.05
O4401,SKU_003156,S011,19-09-2025 00:3807,40278.06
O4402,SKU_003157,S011,19-09-2025 00:3808,26551.44
O4403,SKU_003158,S011,19-09-2025 00:3809,20855.94
O4404,SKU_003159,S011,19-09-2025 00:3810,19162.48
O4405,SKU_003160,S011,19-09-2025 00:3811,22560.96
O4406,SKU_003161,S011,19-09-2025 00:3812,22751.22
O4407,SKU_003162,S011,19-09-2025 00:3813,8193.63
O4408,SKU_003163,S011,19-09-2025 00:3814,6799.75
O4409,SKU_003164,S011,19-09-2025 00:3815,8395.7
O4410,SKU_003165,S011,19-09-2025 00:3816,7221.21
O4411,SKU_003166,S011,19-09-2025 00:3817,7131.31
O4412,SKU_003167,S011,19-09-2025 00:3818,7270.19
O4413,SKU_003168,S011,19-09-2025 00:3819,8793.88
O4414,SKU_003169,S011,19-09-2025 00:3820,8610.33
O4415,SKU_003170,S011,19-09-2025 00:3821,8104.3
O4416,SKU_003171,S011,19-09-2025 00:3822,9329.48
O4417,SKU_003172,S011,19-09-2025 00:3823,35346.14
O4418,SKU_003173,S011,19-09-2025 00:3824,27206.58
O4419,SKU_003174,S011,19-09-2025 00:3825,31831.84
O4420,SKU_003175,S011,19-09-2025 00:3826,24730.19
O4421,SKU_003176,S011,19-09-2025 00:3827,35415.08
O4422,SKU_003177,S011,19-09-2025 00:3828,527.78
O4423,SKU_003178,S011,19-09-2025 00:3829,545.43
O4424,SKU_003179,S011,19-09-2025 00:3830,538.54
O4425,SKU_003180,S011,19-09-2025 00:3831,664.46
O4426,SKU_003181,S011,19-09-2025 00:3832,701.49
O4427,SKU_003182,S011,19-09-2025 00:3833,15420.75
O4428,SKU_003183,S011,19-09-2025 00:3834,14088.47
O4429,SKU_003184,S011,19-09-2025 00:3835,12777.34
O4430,SKU_003185,S011,19-09-2025 00:3836,14791.55
O4431,SKU_003186,S011,19-09-2025 00:3837,11265.42
O4432,SKU_003187,S011,19-09-2025 00:3838,667.47
O4433,SKU_003188,S011,19-09-2025 00:3839,658.12
O4434,SKU_003189,S011,19-09-2025 00:3840,665.45
O4435,SKU_003190,S011,19-09-2025 00:3841,545.59
O4436,SKU_003191,S011,19-09-2025 00:3842,640.75
O4437,SKU_003192,S011,19-09-2025 00:3843,658.6
O4438,SKU_003193,S011,19-09-2025 00:3844,590.3
O4439,SKU_003194,S011,19-09-2025 00:3845,676.84
O4440,SKU_003195,S011,19-09-2025 00:3846,527.85
O4441,SKU_003196,S011,19-09-2025 00:3847,715.68
O4442,SKU_003197,S011,19-09-2025 00:3848,529.44
O4443,SKU_003198,S011,19-09-2025 00:3849,569.06
O4444,SKU_003199,S011,19-09-2025 00:3850,515.88
O4445,SKU_003200,S011,19-09-2025 00:3851,573.68
O4446,SKU_003201,S011,19-09-2025 00:3852,512.72
O4447,SKU_003202,S011,19-09-2025 00:3853,594.46
O4448,SKU_003203,S011,19-09-2025 00:3854,564.93
O4449,SKU_003204,S011,19-09-2025 00:3855,711.96
O4450,SKU_003205,S011,19-09-2025 00:3856,542.27
O4451,SKU_003206,S011,19-09-2025 00:3857,638.69
O4452,SKU_003207,S011,19-09-2025 00:3858,305.53
O4453,SKU_003208,S011,19-09-2025 00:3859,304.83
O4454,SKU_003209,S011,19-09-2025 00:3860,350.78
O4455,SKU_003210,S011,19-09-2025 00:3861,371.48
O4456,SKU_003211,S011,19-09-2025 00:3862,316.11
O4457,SKU_003212,S011,19-09-2025 00:3863,636.86
O4458,SKU_003213,S011,19-09-2025 00:3864,512.03
O4459,SKU_003214,S011,19-09-2025 00:3865,525.88
O4460,SKU_003215,S011,19-09-2025 00:3866,736.51
O4461,SKU_003216,S011,19-09-2025 00:3867,725.76
O4462,SKU_003217,S011,19-09-2025 00:3868,5808.68
O4463,SKU_003218,S011,19-09-2025 00:3869,5866.52
O4464,SKU_003219,S011,19-09-2025 00:3870,4280.54
O4465,SKU_003220,S011,19-09-2025 00:3871,4292.9
O4466,SKU_003221,S011,19-09-2025 00:3872,5836.93
O4467,SKU_003222,S011,19-09-2025 00:3873,4195.6
O4468,SKU_003223,S011,19-09-2025 00:3874,3908.18
O4469,SKU_003224,S011,19-09-2025 00:3875,3806.23
O4470,SKU_003225,S011,19-09-2025 00:3876,3683.28
O4471,SKU_003226,S011,19-09-2025 00:3877,4409.41
O4472,SKU_003227,S011,19-09-2025 00:3878,14401.28
O4473,SKU_003228,S011,19-09-2025 00:3879,16695.06
O4474,SKU_003229,S011,19-09-2025 00:3880,19937.72
O4475,SKU_003230,S011,19-09-2025 00:3881,20511.9
O4476,SKU_003231,S011,19-09-2025 00:3882,17678.07
O4477,SKU_003232,S011,19-09-2025 00:3883,1104.72
O4478,SKU_003233,S011,19-09-2025 00:3884,1376.01
O4479,SKU_003234,S011,19-09-2025 00:3885,1113.95
O4480,SKU_003235,S011,19-09-2025 00:3886,1108.63
O4481,SKU_003236,S011,19-09-2025 00:3887,1270.19
O4482,SKU_003237,S011,19-09-2025 00:3888,212.42
O4483,SKU_003238,S011,19-09-2025 00:3889,234.18
O4484,SKU_003239,S011,19-09-2025 00:3890,233.08
O4485,SKU_003240,S011,19-09-2025 00:3891,235.65
O4486,SKU_003241,S011,19-09-2025 00:3892,244.11
O4487,SKU_003242,S011,19-09-2025 00:3893,78.36
O4488,SKU_003243,S011,19-09-2025 00:3894,82.41
O4489,SKU_003244,S011,19-09-2025 00:3895,75.2
O4490,SKU_003245,S011,19-09-2025 00:3896,90.01
O4491,SKU_003246,S011,19-09-2025 00:3897,88.53
O4492,SKU_003247,S011,19-09-2025 00:3898,1057.28
O4493,SKU_003248,S011,19-09-2025 00:3899,1197.16
O4494,SKU_003249,S011,19-09-2025 00:3900,1186.83
O4495,SKU_003250,S011,19-09-2025 00:3901,1183.89
O4496,SKU_003251,S011,19-09-2025 00:3902,1110.37
O4497,SKU_003252,S011,19-09-2025 00:3903,2815.08
O4498,SKU_003253,S011,19-09-2025 00:3904,3303.18
O4499,SKU_003254,S011,19-09-2025 00:3905,3365.74
O4500,SKU_003255,S011,19-09-2025 00:3906,3415.17
O4501,SKU_003256,S011,19-09-2025 00:3907,3834.64
O4502,SKU_003257,S011,19-09-2025 00:3908,1082.66
O4503,SKU_003258,S011,19-09-2025 00:3909,1235.6
O4504,SKU_003259,S011,19-09-2025 00:3910,1532.76
O4505,SKU_003260,S011,19-09-2025 00:3911,1210.13
O4506,SKU_003261,S011,19-09-2025 00:3912,1523.45
O4507,SKU_003262,S011,19-09-2025 00:3913,4786.37
O4508,SKU_003263,S011,19-09-2025 00:3914,4342.11
O4509,SKU_003264,S011,19-09-2025 00:3915,3932.66
O4510,SKU_003265,S011,19-09-2025 00:3916,3595.31
O4511,SKU_003266,S011,19-09-2025 00:3917,3387.43
O4512,SKU_003267,S011,19-09-2025 00:3918,1072.84
O4513,SKU_003268,S011,19-09-2025 00:3919,915.76
O4514,SKU_003269,S011,19-09-2025 00:3920,1048.53
O4515,SKU_003270,S011,19-09-2025 00:3921,1027.69
O4516,SKU_003271,S011,19-09-2025 00:3922,797.73
O4517,SKU_003272,S011,19-09-2025 00:3923,3639.1
O4518,SKU_003273,S011,19-09-2025 00:3924,3980.84
O4519,SKU_003274,S011,19-09-2025 00:3925,4339.68
O4520,SKU_003275,S012,19-09-2025 00:3926,3315.59
O4521,SKU_003276,S012,19-09-2025 00:3927,3509.01
O4522,SKU_003277,S012,19-09-2025 00:3928,530
O4523,SKU_003278,S012,19-09-2025 00:3929,532.78
O4524,SKU_003279,S012,19-09-2025 00:3930,366.55
O4525,SKU_003280,S012,19-09-2025 00:3931,493.24
O4526,SKU_003281,S012,19-09-2025 00:3932,501.37
O4527,SKU_003282,S012,19-09-2025 00:3933,329.99
O4528,SKU_003283,S012,19-09-2025 00:3934,358.83
O4529,SKU_003284,S012,19-09-2025 00:3935,383.05
O4530,SKU_003285,S012,19-09-2025 00:3936,324.45
O4531,SKU_003286,S012,19-09-2025 00:3937,389.61
O4532,SKU_003287,S012,19-09-2025 00:3938,236.11
O4533,SKU_003288,S012,19-09-2025 00:3939,199.82
O4534,SKU_003289,S012,19-09-2025 00:3940,241.87
O4535,SKU_003290,S012,19-09-2025 00:3941,247.85
O4536,SKU_003291,S012,19-09-2025 00:3942,227.07
O4537,SKU_003292,S012,19-09-2025 00:3943,473.27
O4538,SKU_003293,S012,19-09-2025 00:3944,413.39
O4539,SKU_003294,S012,19-09-2025 00:3945,358.4
O4540,SKU_003295,S012,19-09-2025 00:3946,481.75
O4541,SKU_003296,S012,19-09-2025 00:3947,411.08
O4542,SKU_003297,S012,19-09-2025 00:3948,1196.33
O4543,SKU_003298,S012,19-09-2025 00:3949,1133.38
O4544,SKU_003299,S012,19-09-2025 00:3950,966.54
O4545,SKU_003300,S012,19-09-2025 00:3951,1016.33
O4546,SKU_003301,S012,19-09-2025 00:3952,825.61
O4547,SKU_003302,S012,19-09-2025 00:3953,515.77
O4548,SKU_003303,S012,19-09-2025 00:3954,635.58
O4549,SKU_003304,S012,19-09-2025 00:3955,506.03
O4550,SKU_003305,S012,19-09-2025 00:3956,573.97
O4551,SKU_003306,S012,19-09-2025 00:3957,582.31
O4552,SKU_003307,S012,19-09-2025 00:3958,583.62
O4553,SKU_003308,S012,19-09-2025 00:3959,410.85
O4554,SKU_003309,S012,19-09-2025 00:3960,538.43
O4555,SKU_003310,S012,19-09-2025 00:3961,552.43
O4556,SKU_003311,S012,19-09-2025 00:3962,524.76
O4557,SKU_003312,S012,19-09-2025 00:3963,75.71
O4558,SKU_003313,S012,19-09-2025 00:3964,72.12
O4559,SKU_003314,S012,19-09-2025 00:3965,84.13
O4560,SKU_003315,S012,19-09-2025 00:3966,77.95
O4561,SKU_003316,S012,19-09-2025 00:3967,82.42
O4562,SKU_003317,S012,19-09-2025 00:3968,2305.5
O4563,SKU_003318,S012,19-09-2025 00:3969,2648.2
O4564,SKU_003319,S012,19-09-2025 00:3970,2178.27
O4565,SKU_003320,S012,19-09-2025 00:3971,2762.94
O4566,SKU_003321,S012,19-09-2025 00:3972,2769.44
O4567,SKU_003322,S012,19-09-2025 00:3973,3257.37
O4568,SKU_003323,S012,19-09-2025 00:3974,2780.6
O4569,SKU_003324,S012,19-09-2025 00:3975,3501.97
O4570,SKU_003325,S012,19-09-2025 00:3976,3243.66
O4571,SKU_003326,S012,19-09-2025 00:3977,3068.01
O4572,SKU_003327,S012,19-09-2025 00:3978,2725.58
O4573,SKU_003328,S012,19-09-2025 00:3979,2266.47
O4574,SKU_003329,S012,19-09-2025 00:3980,2074.75
O4575,SKU_003330,S012,19-09-2025 00:3981,2656.12
O4576,SKU_003331,S012,19-09-2025 00:3982,2002.27
O4577,SKU_003332,S012,19-09-2025 00:3983,145.47
O4578,SKU_003333,S012,19-09-2025 00:3984,140.89
O4579,SKU_003334,S012,19-09-2025 00:3985,169.98
O4580,SKU_003335,S012,19-09-2025 00:3986,182.22
O4581,SKU_003336,S012,19-09-2025 00:3987,176.07
O4582,SKU_003337,S012,19-09-2025 00:3988,65.76
O4583,SKU_003338,S012,19-09-2025 00:3989,70.06
O4584,SKU_003339,S012,19-09-2025 00:3990,76.69
O4585,SKU_003340,S012,19-09-2025 00:3991,73.2
O4586,SKU_003341,S012,19-09-2025 00:3992,67.01
O4587,SKU_003342,S012,19-09-2025 00:3993,101.81
O4588,SKU_003343,S012,19-09-2025 00:3994,92.91
O4589,SKU_003344,S012,19-09-2025 00:3995,114.05
O4590,SKU_003345,S012,19-09-2025 00:3996,119.53
O4591,SKU_003346,S012,19-09-2025 00:3997,94.66
O4592,SKU_003347,S012,19-09-2025 00:3998,9185.63
O4593,SKU_003348,S012,19-09-2025 00:3999,8024.01
O4594,SKU_003349,S012,19-09-2025 00:4000,10084.54
O4595,SKU_003350,S012,19-09-2025 00:4001,10773.46
O4596,SKU_003351,S012,19-09-2025 00:4002,8459.22
O4597,SKU_003352,S012,19-09-2025 00:4003,19702.06
O4598,SKU_003353,S012,19-09-2025 00:4004,23876.01
O4599,SKU_003354,S012,19-09-2025 00:4005,22377.31
O4600,SKU_003355,S012,19-09-2025 00:4006,16197.3
O4601,SKU_003356,S012,19-09-2025 00:4007,21407.08
O4602,SKU_003357,S012,19-09-2025 00:4008,17972.13
O4603,SKU_003358,S012,19-09-2025 00:4009,16017.9
O4604,SKU_003359,S012,19-09-2025 00:4010,15903.51
O4605,SKU_003360,S012,19-09-2025 00:4011,12501.85
O4606,SKU_003361,S012,19-09-2025 00:4012,15894.67
O4607,SKU_003362,S012,19-09-2025 00:4013,86389.81
O4608,SKU_003363,S012,19-09-2025 00:4014,84187.63
O4609,SKU_003364,S012,19-09-2025 00:4015,78856.22
O4610,SKU_003365,S012,19-09-2025 00:4016,80749
O4611,SKU_003366,S012,19-09-2025 00:4017,74587.9
O4612,SKU_003367,S012,19-09-2025 00:4018,53870.98
O4613,SKU_003368,S012,19-09-2025 00:4019,48594.46
O4614,SKU_003369,S012,19-09-2025 00:4020,49651.97
O4615,SKU_003370,S012,19-09-2025 00:4021,51998.16
O4616,SKU_003371,S012,19-09-2025 00:4022,56175.55
O4617,SKU_003372,S012,19-09-2025 00:4023,71583.9
O4618,SKU_003373,S012,19-09-2025 00:4024,62956.23
O4619,SKU_003374,S012,19-09-2025 00:4025,79885.2
O4620,SKU_003375,S012,19-09-2025 00:4026,82529.31
O4621,SKU_003376,S012,19-09-2025 00:4027,78158.31
O4622,SKU_003377,S012,19-09-2025 00:4028,68945.35
O4623,SKU_003378,S012,19-09-2025 00:4029,72960.74
O4624,SKU_003379,S012,19-09-2025 00:4030,89154.29
O4625,SKU_003380,S012,19-09-2025 00:4031,73746.62
O4626,SKU_003381,S012,19-09-2025 00:4032,73290.45
O4627,SKU_003382,S012,19-09-2025 00:4033,643.64
O4628,SKU_003383,S012,19-09-2025 00:4034,868.63
O4629,SKU_003384,S012,19-09-2025 00:4035,866.06
O4630,SKU_003385,S012,19-09-2025 00:4036,932.38
O4631,SKU_003386,S012,19-09-2025 00:4037,920.01
O4632,SKU_003387,S012,19-09-2025 00:4038,110.69
O4633,SKU_003388,S012,19-09-2025 00:4039,117.06
O4634,SKU_003389,S012,19-09-2025 00:4040,135.9
O4635,SKU_003390,S012,19-09-2025 00:4041,99.37
O4636,SKU_003391,S012,19-09-2025 00:4042,110.9
O4637,SKU_003392,S012,19-09-2025 00:4043,830.6
O4638,SKU_003393,S012,19-09-2025 00:4044,856.61
O4639,SKU_003394,S012,19-09-2025 00:4045,596.01
O4640,SKU_003395,S012,19-09-2025 00:4046,660.93
O4641,SKU_003396,S012,19-09-2025 00:4047,882.75
O4642,SKU_003397,S012,19-09-2025 00:4048,234.67
O4643,SKU_003398,S012,19-09-2025 00:4049,192.84
O4644,SKU_003399,S012,19-09-2025 00:4050,217.14
O4645,SKU_003400,S012,19-09-2025 00:4051,235.99
O4646,SKU_003401,S012,19-09-2025 00:4052,190.32
O4647,SKU_003402,S012,19-09-2025 00:4053,144.26
O4648,SKU_003403,S012,19-09-2025 00:4054,211.71
O4649,SKU_003404,S012,19-09-2025 00:4055,187.5
O4650,SKU_003405,S012,19-09-2025 00:4056,176.97
O4651,SKU_003406,S012,19-09-2025 00:4057,156.69
O4652,SKU_003407,S012,19-09-2025 00:4058,1007.74
O4653,SKU_003408,S012,19-09-2025 00:4059,757.51
O4654,SKU_003409,S012,19-09-2025 00:4060,872.52
O4655,SKU_003410,S012,19-09-2025 00:4061,995.11
O4656,SKU_003411,S012,19-09-2025 00:4062,1018.53
O4657,SKU_003412,S012,19-09-2025 00:4063,287.36
O4658,SKU_003413,S012,19-09-2025 00:4064,323.15
O4659,SKU_003414,S012,19-09-2025 00:4065,222.63
O4660,SKU_003415,S012,19-09-2025 00:4066,247.44
O4661,SKU_003416,S012,19-09-2025 00:4067,225.89
O4662,SKU_003417,S012,19-09-2025 00:4068,982.29
O4663,SKU_003418,S012,19-09-2025 00:4069,922.65
O4664,SKU_003419,S012,19-09-2025 00:4070,940.64
O4665,SKU_003420,S012,19-09-2025 00:4071,922.3
O4666,SKU_003421,S012,19-09-2025 00:4072,895.31
O4667,SKU_003422,S012,19-09-2025 00:4073,620.02
O4668,SKU_003423,S012,19-09-2025 00:4074,430.3
O4669,SKU_003424,S012,19-09-2025 00:4075,509.42
O4670,SKU_003425,S012,19-09-2025 00:4076,618.28
O4671,SKU_003426,S012,19-09-2025 00:4077,476.74
O4672,SKU_003427,S012,19-09-2025 00:4078,1062.93
O4673,SKU_003428,S012,19-09-2025 00:4079,896.19
O4674,SKU_003429,S012,19-09-2025 00:4080,750.09
O4675,SKU_003430,S012,19-09-2025 00:4081,1102.21
O4676,SKU_003431,S012,19-09-2025 00:4082,1058.46
O4677,SKU_003432,S012,19-09-2025 00:4083,200.14
O4678,SKU_003433,S012,19-09-2025 00:4084,258.75
O4679,SKU_003434,S012,19-09-2025 00:4085,233.28
O4680,SKU_003435,S012,19-09-2025 00:4086,239.27
O4681,SKU_003436,S012,19-09-2025 00:4087,207.49
O4682,SKU_003437,S012,19-09-2025 00:4088,657.13
O4683,SKU_003438,S012,19-09-2025 00:4089,463.21
O4684,SKU_003439,S012,19-09-2025 00:4090,555.44
O4685,SKU_003440,S012,19-09-2025 00:4091,616.3
O4686,SKU_003441,S012,19-09-2025 00:4092,483.69
O4687,SKU_003442,S012,19-09-2025 00:4093,347.87
O4688,SKU_003443,S012,19-09-2025 00:4094,278.88
O4689,SKU_003444,S012,19-09-2025 00:4095,348.42
O4690,SKU_003445,S012,19-09-2025 00:4096,266.14
O4691,SKU_003446,S012,19-09-2025 00:4097,332.88
O4692,SKU_003447,S012,19-09-2025 00:4098,611.29
O4693,SKU_003448,S012,19-09-2025 00:4099,594.7
O4694,SKU_003449,S012,19-09-2025 00:4100,624.1
O4695,SKU_003450,S012,19-09-2025 00:4101,655.65
O4696,SKU_003451,S012,19-09-2025 00:4102,500.83
O4697,SKU_003452,S012,19-09-2025 00:4103,59.08
O4698,SKU_003453,S012,19-09-2025 00:4104,51.19
O4699,SKU_003454,S012,19-09-2025 00:4105,55.42
O4700,SKU_003455,S012,19-09-2025 00:4106,63.07
O4701,SKU_003456,S012,19-09-2025 00:4107,70.27
O4702,SKU_003457,S012,19-09-2025 00:4108,675.99
O4703,SKU_003458,S012,19-09-2025 00:4109,516.57
O4704,SKU_003459,S012,19-09-2025 00:4110,618.06
O4705,SKU_003460,S012,19-09-2025 00:4111,653.91
O4706,SKU_003461,S012,19-09-2025 00:4112,490.93
O4707,SKU_003462,S012,19-09-2025 00:4113,119.53
O4708,SKU_003463,S012,19-09-2025 00:4114,163.63
O4709,SKU_003464,S012,19-09-2025 00:4115,152.52
O4710,SKU_003465,S012,19-09-2025 00:4116,146.55
O4711,SKU_003466,S012,19-09-2025 00:4117,114.14
O4712,SKU_003467,S012,19-09-2025 00:4118,128.17
O4713,SKU_003468,S012,19-09-2025 00:4119,113.5
O4714,SKU_003469,S012,19-09-2025 00:4120,106.4
O4715,SKU_003470,S012,19-09-2025 00:4121,95.15
O4716,SKU_003471,S012,19-09-2025 00:4122,97.62
O4717,SKU_003472,S012,19-09-2025 00:4123,180.33
O4718,SKU_003473,S012,19-09-2025 00:4124,198.71
O4719,SKU_003474,S012,19-09-2025 00:4125,190.92
O4720,SKU_003475,S012,19-09-2025 00:4126,159.92
O4721,SKU_003476,S012,19-09-2025 00:4127,160.86
O4722,SKU_003477,S012,19-09-2025 00:4128,9153.73
O4723,SKU_003478,S012,19-09-2025 00:4129,8511.8
O4724,SKU_003479,S012,19-09-2025 00:4130,10799.36
O4725,SKU_003480,S012,19-09-2025 00:4131,11955.85
O4726,SKU_003481,S012,19-09-2025 00:4132,11829.5
O4727,SKU_003482,S012,19-09-2025 00:4133,3586.64
O4728,SKU_003483,S012,19-09-2025 00:4134,3269.65
O4729,SKU_003484,S012,19-09-2025 00:4135,3382.96
O4730,SKU_003485,S012,19-09-2025 00:4136,2494.88
O4731,SKU_003486,S012,19-09-2025 00:4137,2810.19
O4732,SKU_003487,S012,19-09-2025 00:4138,4179.67
O4733,SKU_003488,S012,19-09-2025 00:4139,4745.95
O4734,SKU_003489,S012,19-09-2025 00:4140,5318.38
O4735,SKU_003490,S012,19-09-2025 00:4141,4446.6
O4736,SKU_003491,S012,19-09-2025 00:4142,4482.84
O4737,SKU_003492,S012,19-09-2025 00:4143,2805.43
O4738,SKU_003493,S012,19-09-2025 00:4144,2151.85
O4739,SKU_003494,S012,19-09-2025 00:4145,2731.92
O4740,SKU_003495,S012,19-09-2025 00:4146,2412.69
O4741,SKU_003496,S012,19-09-2025 00:4147,2435.08
O4742,SKU_003497,S012,19-09-2025 00:4148,1444.28
O4743,SKU_003498,S012,19-09-2025 00:4149,1369.02
O4744,SKU_003499,S012,19-09-2025 00:4150,1369.48
O4745,SKU_003500,S012,19-09-2025 00:4151,1181.76
O4746,SKU_003501,S012,19-09-2025 00:4152,1181.1
O4747,SKU_003502,S012,19-09-2025 00:4153,3313.07
O4748,SKU_003503,S012,19-09-2025 00:4154,4032.97
O4749,SKU_003504,S012,19-09-2025 00:4155,3935.92
O4750,SKU_003505,S012,19-09-2025 00:4156,3577.59
O4751,SKU_003506,S012,19-09-2025 00:4157,3029.35
O4752,SKU_003507,S012,19-09-2025 00:4158,4460.16
O4753,SKU_003508,S012,19-09-2025 00:4159,4199.55
O4754,SKU_003509,S012,19-09-2025 00:4160,4043.01
O4755,SKU_003510,S012,19-09-2025 00:4161,4661.4
O4756,SKU_003511,S012,19-09-2025 00:4162,3785.04
O4757,SKU_003512,S012,19-09-2025 00:4163,7498.28
