rma_id,sku_id,created_at,seller_id,order_id,status
RMA_4158,SKU_002952,16-03-2026 05:26,S001,ORD_54158,pending
RMA_4159,SKU_002953,06-03-2026 07:53,S001,ORD_54159,pending
RMA_4160,SKU_002954,18-02-2026 21:16,S001,ORD_54160,pending
RMA_4161,SKU_002955,16-02-2026 04:15,S001,ORD_54161,pending
RMA_4162,SKU_002956,21-02-2026 07:05,S001,ORD_54162,pending
RMA_4163,SKU_002957,29-03-2026 01:50,S001,ORD_54163,pending
RMA_4164,SKU_002958,23-02-2026 14:06,S001,ORD_54164,pending
RMA_4165,SKU_002959,01-03-2026 11:49,S001,ORD_54165,pending
RMA_4166,SKU_002960,26-02-2026 16:13,S001,ORD_54166,pending
RMA_4167,SKU_002961,16-02-2026 00:37,S001,ORD_54167,pending
RMA_4168,SKU_002962,31-01-2026 14:39,S001,ORD_54168,pending
RMA_4169,SKU_002963,15-02-2026 13:14,S001,ORD_54169,pending
RMA_4170,SKU_002964,26-01-2026 19:46,S001,ORD_54170,pending
RMA_4171,SKU_002965,05-01-2026 21:46,S001,ORD_54171,pending
RMA_4172,SKU_002966,25-03-2026 15:47,S001,ORD_54172,pending
RMA_4173,SKU_002967,21-02-2026 08:32,S001,ORD_54173,pending
RMA_4174,SKU_002968,16-03-2026 00:42,S001,ORD_54174,pending
RMA_4175,SKU_002969,23-02-2026 16:26,S001,ORD_54175,pending
RMA_4176,SKU_002970,02-02-2026 12:28,S001,ORD_54176,pending
RMA_4177,SKU_002971,19-02-2026 20:56,S001,ORD_54177,pending
RMA_4178,SKU_002972,07-02-2026 20:36,S001,ORD_54178,pending
RMA_4179,SKU_002973,27-01-2026 04:04,S001,ORD_54179,pending
RMA_4180,SKU_002974,15-01-2026 09:28,S001,ORD_54180,pending
RMA_4181,SKU_002975,06-04-2026 05:31,S001,ORD_54181,pending
RMA_4182,SKU_002976,02-03-2026 23:59,S001,ORD_54182,pending
RMA_4183,SKU_002977,21-01-2026 18:52,S001,ORD_54183,pending
RMA_4184,SKU_002978,15-02-2026 12:05,S001,ORD_54184,pending
RMA_4185,SKU_002979,10-03-2026 00:01,S001,ORD_54185,pending
RMA_4186,SKU_002980,06-01-2026 19:05,S001,ORD_54186,pending
RMA_4187,SKU_002981,07-02-2026 14:45,S001,ORD_54187,pending
RMA_4188,SKU_002982,03-03-2026 13:42,S001,ORD_54188,pending
RMA_4189,SKU_002983,27-03-2026 07:03,S001,ORD_54189,pending
RMA_4190,SKU_002984,03-03-2026 09:55,S001,ORD_54190,pending
RMA_4191,SKU_002985,23-03-2026 08:28,S001,ORD_54191,pending
RMA_4192,SKU_002986,19-03-2026 16:58,S001,ORD_54192,pending
RMA_4193,SKU_002987,15-03-2026 08:24,S001,ORD_54193,pending
RMA_4194,SKU_002988,15-02-2026 02:08,S001,ORD_54194,pending
RMA_4195,SKU_002989,13-01-2026 10:55,S001,ORD_54195,pending
RMA_4196,SKU_002990,05-04-2026 11:02,S001,ORD_54196,pending
RMA_4197,SKU_002991,04-04-2026 09:25,S001,ORD_54197,pending
RMA_4198,SKU_002992,03-01-2026 16:47,S001,ORD_54198,pending
RMA_4199,SKU_002993,04-04-2026 16:42,S001,ORD_54199,pending
RMA_4200,SKU_002994,06-01-2026 10:26,S001,ORD_54200,pending
RMA_4201,SKU_002995,03-04-2026 21:35,S001,ORD_54201,pending
RMA_4202,SKU_002996,08-01-2026 03:31,S001,ORD_54202,pending
RMA_4203,SKU_002997,13-02-2026 06:00,S001,ORD_54203,pending
RMA_4204,SKU_002998,02-02-2026 20:56,S001,ORD_54204,pending
RMA_4205,SKU_002999,22-03-2026 13:52,S001,ORD_54205,pending
RMA_4206,SKU_003000,16-03-2026 06:53,S001,ORD_54206,pending
RMA_4207,SKU_003001,18-03-2026 23:15,S001,ORD_54207,pending
RMA_4208,SKU_003002,19-02-2026 07:50,S001,ORD_54208,pending
RMA_4209,SKU_003003,11-01-2026 00:47,S001,ORD_54209,pending
RMA_4210,SKU_003004,05-04-2026 23:10,S001,ORD_54210,pending
RMA_4211,SKU_003005,28-01-2026 21:25,S001,ORD_54211,pending
RMA_4212,SKU_003006,11-03-2026 03:39,S001,ORD_54212,pending
RMA_4213,SKU_003007,10-02-2026 11:54,S001,ORD_54213,pending
RMA_4214,SKU_003008,16-01-2026 23:00,S001,ORD_54214,pending
RMA_4215,SKU_003009,09-03-2026 02:25,S001,ORD_54215,pending
RMA_4216,SKU_003010,17-02-2026 12:27,S001,ORD_54216,pending
RMA_4217,SKU_003011,25-02-2026 19:52,S001,ORD_54217,pending
RMA_4218,SKU_003012,05-03-2026 05:57,S001,ORD_54218,pending
RMA_4219,SKU_003013,28-02-2026 10:08,S001,ORD_54219,pending
RMA_4220,SKU_003014,31-03-2026 22:59,S001,ORD_54220,pending
RMA_4221,SKU_003015,03-03-2026 03:58,S001,ORD_54221,pending
RMA_4222,SKU_003016,17-03-2026 19:43,S001,ORD_54222,pending
RMA_4223,SKU_003017,11-01-2026 15:21,S001,ORD_54223,pending
RMA_4224,SKU_003018,30-03-2026 06:07,S001,ORD_54224,pending
RMA_4225,SKU_003019,18-01-2026 21:57,S001,ORD_54225,pending
RMA_4226,SKU_003020,19-01-2026 10:48,S001,ORD_54226,pending
RMA_4227,SKU_003021,28-03-2026 23:41,S001,ORD_54227,pending
RMA_4228,SKU_003022,24-02-2026 00:26,S001,ORD_54228,pending
RMA_4229,SKU_003023,23-03-2026 06:38,S001,ORD_54229,pending
RMA_4230,SKU_003024,26-01-2026 11:18,S001,ORD_54230,pending
RMA_4231,SKU_003025,06-01-2026 06:24,S001,ORD_54231,pending
RMA_4232,SKU_003026,04-01-2026 22:37,S001,ORD_54232,pending
RMA_4233,SKU_003027,29-01-2026 06:20,S001,ORD_54233,pending
RMA_4234,SKU_003028,28-02-2026 09:23,S001,ORD_54234,pending
RMA_4235,SKU_003029,17-01-2026 15:23,S001,ORD_54235,pending
RMA_4236,SKU_003030,12-02-2026 07:59,S001,ORD_54236,pending
RMA_4237,SKU_003031,21-03-2026 08:59,S001,ORD_54237,pending
RMA_4238,SKU_003032,07-03-2026 08:18,S001,ORD_54238,pending
RMA_4239,SKU_003033,03-02-2026 01:49,S001,ORD_54239,pending
RMA_4240,SKU_003034,08-01-2026 12:46,S001,ORD_54240,pending
RMA_4241,SKU_003035,13-01-2026 12:01,S001,ORD_54241,pending
RMA_4242,SKU_003036,08-01-2026 22:13,S001,ORD_54242,pending
RMA_4243,SKU_003037,04-04-2026 22:52,S001,ORD_54243,pending
RMA_4244,SKU_003038,06-04-2026 03:31,S001,ORD_54244,pending
RMA_4245,SKU_003039,04-04-2026 23:41,S001,ORD_54245,pending
RMA_4246,SKU_003040,06-03-2026 11:31,S001,ORD_54246,pending
RMA_4247,SKU_003041,12-02-2026 16:27,S001,ORD_54247,pending
RMA_4248,SKU_003042,08-02-2026 01:47,S001,ORD_54248,pending
RMA_4249,SKU_003043,22-03-2026 12:38,S001,ORD_54249,pending
RMA_4250,SKU_003044,28-02-2026 17:39,S001,ORD_54250,pending
RMA_4251,SKU_003045,25-03-2026 14:41,S001,ORD_54251,pending
RMA_4252,SKU_003046,29-03-2026 07:46,S001,ORD_54252,pending
RMA_4253,SKU_003047,27-03-2026 14:39,S001,ORD_54253,pending
RMA_4254,SKU_003048,03-04-2026 00:12,S001,ORD_54254,pending
RMA_4255,SKU_003049,27-03-2026 19:11,S001,ORD_54255,pending
RMA_4256,SKU_003050,13-02-2026 09:07,S001,ORD_54256,pending
RMA_4257,SKU_003051,09-01-2026 11:14,S001,ORD_54257,pending
RMA_4258,SKU_003052,06-02-2026 04:25,S001,ORD_54258,pending
RMA_4259,SKU_003053,15-03-2026 08:11,S001,ORD_54259,pending
RMA_4260,SKU_003054,05-02-2026 22:42,S001,ORD_54260,pending
RMA_4261,SKU_003055,02-04-2026 07:50,S001,ORD_54261,pending
RMA_4262,SKU_003056,28-01-2026 15:45,S001,ORD_54262,pending
RMA_4263,SKU_003057,11-02-2026 13:26,S001,ORD_54263,pending
RMA_4264,SKU_003058,12-02-2026 12:17,S001,ORD_54264,pending
RMA_4265,SKU_003059,26-03-2026 22:44,S001,ORD_54265,pending
RMA_4266,SKU_003060,29-03-2026 20:35,S001,ORD_54266,pending
RMA_4267,SKU_003061,11-02-2026 12:48,S001,ORD_54267,pending
RMA_4268,SKU_003062,07-03-2026 04:50,S001,ORD_54268,pending
RMA_4269,SKU_003063,24-02-2026 15:26,S001,ORD_54269,pending
RMA_4270,SKU_003064,13-03-2026 10:08,S001,ORD_54270,pending
RMA_4271,SKU_003065,17-02-2026 21:54,S001,ORD_54271,pending
RMA_4272,SKU_003066,01-04-2026 04:38,S001,ORD_54272,pending
RMA_4273,SKU_003067,22-01-2026 12:00,S001,ORD_54273,pending
RMA_4274,SKU_003068,27-01-2026 10:06,S001,ORD_54274,pending
RMA_4275,SKU_003069,03-04-2026 18:25,S001,ORD_54275,pending
RMA_4276,SKU_003070,08-03-2026 02:06,S001,ORD_54276,pending
RMA_4277,SKU_003071,13-01-2026 14:51,S001,ORD_54277,pending
RMA_4278,SKU_003072,14-02-2026 06:06,S001,ORD_54278,pending
RMA_4279,SKU_003073,10-01-2026 06:07,S001,ORD_54279,pending
RMA_4280,SKU_003074,09-01-2026 05:15,S001,ORD_54280,pending
RMA_4281,SKU_003075,23-02-2026 02:02,S001,ORD_54281,pending
RMA_4282,SKU_003076,27-01-2026 12:44,S001,ORD_54282,pending
RMA_4283,SKU_003077,03-02-2026 06:09,S001,ORD_54283,pending
RMA_4284,SKU_003078,01-01-2026 04:49,S001,ORD_54284,pending
RMA_4285,SKU_003079,01-02-2026 22:06,S001,ORD_54285,pending
RMA_4286,SKU_003080,30-03-2026 17:20,S001,ORD_54286,pending
RMA_4287,SKU_003081,03-04-2026 21:52,S001,ORD_54287,pending
RMA_4288,SKU_003082,12-03-2026 07:36,S001,ORD_54288,pending
RMA_4289,SKU_003083,08-03-2026 16:30,S001,ORD_54289,pending
RMA_4290,SKU_003084,25-03-2026 19:22,S001,ORD_54290,pending
RMA_4291,SKU_003085,20-01-2026 00:56,S001,ORD_54291,pending
RMA_4292,SKU_003086,04-04-2026 13:26,S001,ORD_54292,pending
RMA_4293,SKU_003087,04-02-2026 16:55,S001,ORD_54293,pending
RMA_4294,SKU_003088,01-04-2026 09:21,S001,ORD_54294,pending
RMA_4295,SKU_003089,31-03-2026 11:38,S001,ORD_54295,pending
RMA_4296,SKU_003090,19-03-2026 15:56,S001,ORD_54296,pending
RMA_4297,SKU_003091,17-01-2026 13:26,S001,ORD_54297,pending
RMA_4298,SKU_003092,18-01-2026 15:53,S001,ORD_54298,pending
RMA_4299,SKU_003093,14-02-2026 07:48,S001,ORD_54299,pending
RMA_4300,SKU_003094,03-04-2026 22:03,S001,ORD_54300,pending
RMA_4301,SKU_003095,25-03-2026 09:23,S001,ORD_54301,pending
RMA_4302,SKU_003096,22-02-2026 16:22,S001,ORD_54302,pending
RMA_4303,SKU_003097,01-04-2026 17:47,S001,ORD_54303,pending
RMA_4304,SKU_003098,23-03-2026 19:18,S001,ORD_54304,pending
RMA_4305,SKU_003099,09-03-2026 15:41,S001,ORD_54305,pending
RMA_4306,SKU_003100,06-03-2026 16:02,S001,ORD_54306,pending
RMA_4307,SKU_003101,01-01-2026 15:26,S001,ORD_54307,pending
RMA_4308,SKU_003102,27-02-2026 18:02,S001,ORD_54308,pending
RMA_4309,SKU_003103,26-01-2026 23:27,S001,ORD_54309,pending
RMA_4310,SKU_003104,20-01-2026 23:16,S001,ORD_54310,pending
RMA_4311,SKU_003105,28-03-2026 07:30,S001,ORD_54311,pending
RMA_4312,SKU_003106,10-01-2026 05:09,S001,ORD_54312,pending
RMA_4313,SKU_003107,28-02-2026 05:48,S001,ORD_54313,pending
RMA_4314,SKU_003108,16-03-2026 20:21,S001,ORD_54314,pending
RMA_4315,SKU_003109,10-02-2026 08:29,S001,ORD_54315,pending
RMA_4316,SKU_003110,05-01-2026 03:48,S001,ORD_54316,pending
RMA_4317,SKU_003111,06-03-2026 11:20,S001,ORD_54317,pending
RMA_4318,SKU_003112,17-01-2026 11:35,S001,ORD_54318,pending
RMA_4319,SKU_003113,22-01-2026 22:52,S001,ORD_54319,pending
RMA_4320,SKU_003114,10-02-2026 16:22,S001,ORD_54320,pending
RMA_4321,SKU_003115,03-04-2026 14:37,S001,ORD_54321,pending
RMA_4322,SKU_003116,09-03-2026 08:11,S001,ORD_54322,pending
RMA_4323,SKU_003117,10-03-2026 06:24,S001,ORD_54323,pending
RMA_4324,SKU_003118,11-01-2026 09:53,S001,ORD_54324,pending
RMA_4325,SKU_003119,25-02-2026 15:56,S001,ORD_54325,pending
RMA_4326,SKU_003120,20-02-2026 11:19,S001,ORD_54326,pending
RMA_4327,SKU_003121,21-01-2026 06:48,S001,ORD_54327,pending
RMA_4328,SKU_003122,17-03-2026 17:48,S001,ORD_54328,pending
RMA_4329,SKU_003123,26-01-2026 14:41,S001,ORD_54329,pending
RMA_4330,SKU_003124,19-01-2026 05:06,S001,ORD_54330,pending
RMA_4331,SKU_003125,01-03-2026 11:28,S001,ORD_54331,pending
RMA_4332,SKU_003126,12-03-2026 10:47,S001,ORD_54332,pending
RMA_4333,SKU_003127,16-02-2026 19:28,S001,ORD_54333,pending
RMA_4334,SKU_003128,12-03-2026 02:12,S001,ORD_54334,pending
RMA_4335,SKU_003129,26-01-2026 01:02,S001,ORD_54335,pending
RMA_4336,SKU_003130,09-02-2026 05:01,S001,ORD_54336,pending
RMA_4337,SKU_003131,05-01-2026 23:15,S001,ORD_54337,pending
RMA_4338,SKU_003132,21-01-2026 21:29,S001,ORD_54338,pending
RMA_4339,SKU_003133,19-03-2026 04:37,S001,ORD_54339,pending
RMA_4340,SKU_003134,04-01-2026 17:05,S001,ORD_54340,pending
RMA_4341,SKU_003135,23-01-2026 15:44,S001,ORD_54341,pending
RMA_4342,SKU_003136,25-03-2026 07:06,S001,ORD_54342,pending
RMA_4343,SKU_003137,15-01-2026 19:04,S001,ORD_54343,pending
RMA_4344,SKU_003138,03-04-2026 21:55,S001,ORD_54344,pending
RMA_4345,SKU_003139,08-01-2026 10:06,S001,ORD_54345,pending
RMA_4346,SKU_003140,10-02-2026 09:33,S001,ORD_54346,pending
RMA_4347,SKU_003141,19-01-2026 23:31,S001,ORD_54347,pending
RMA_4348,SKU_003142,15-02-2026 11:48,S001,ORD_54348,pending
RMA_4349,SKU_003143,28-01-2026 20:12,S001,ORD_54349,pending
RMA_4350,SKU_003144,01-04-2026 05:29,S001,ORD_54350,pending
RMA_4351,SKU_003145,09-03-2026 19:24,S001,ORD_54351,pending
RMA_4352,SKU_003146,15-01-2026 04:20,S001,ORD_54352,pending
RMA_4353,SKU_003147,06-02-2026 22:59,S001,ORD_54353,pending
RMA_4354,SKU_003148,01-01-2026 08:58,S001,ORD_54354,pending
RMA_4355,SKU_003149,08-03-2026 15:20,S001,ORD_54355,pending
RMA_4356,SKU_003150,24-01-2026 21:27,S001,ORD_54356,pending
RMA_4357,SKU_003151,27-01-2026 13:47,S001,ORD_54357,pending
RMA_4358,SKU_003152,09-02-2026 21:57,S001,ORD_54358,pending
RMA_4359,SKU_003153,04-03-2026 07:19,S001,ORD_54359,pending
RMA_4360,SKU_003154,02-03-2026 19:33,S001,ORD_54360,pending
RMA_4361,SKU_003155,05-02-2026 18:04,S001,ORD_54361,pending
RMA_4362,SKU_003156,03-04-2026 13:17,S001,ORD_54362,pending
RMA_4363,SKU_003157,24-01-2026 06:59,S001,ORD_54363,pending
RMA_4364,SKU_003158,24-01-2026 04:38,S001,ORD_54364,pending
RMA_4365,SKU_003159,04-01-2026 17:42,S001,ORD_54365,pending
RMA_4366,SKU_003160,08-03-2026 01:56,S001,ORD_54366,pending
RMA_4367,SKU_003161,03-02-2026 10:56,S001,ORD_54367,pending
RMA_4368,SKU_003162,26-02-2026 21:10,S001,ORD_54368,pending
RMA_4369,SKU_003163,18-02-2026 07:53,S001,ORD_54369,pending
RMA_4370,SKU_003164,28-03-2026 00:16,S001,ORD_54370,pending
RMA_4371,SKU_003165,22-02-2026 21:47,S001,ORD_54371,pending
RMA_4372,SKU_003166,23-01-2026 11:44,S001,ORD_54372,pending
RMA_4373,SKU_003167,10-03-2026 01:21,S001,ORD_54373,pending
RMA_4374,SKU_003168,05-04-2026 17:36,S001,ORD_54374,pending
RMA_4375,SKU_003169,22-02-2026 06:19,S001,ORD_54375,pending
RMA_4376,SKU_003170,03-03-2026 16:47,S001,ORD_54376,pending
RMA_4377,SKU_003171,10-02-2026 21:59,S001,ORD_54377,pending
RMA_4378,SKU_003172,26-02-2026 22:53,S001,ORD_54378,pending
RMA_4379,SKU_003173,01-03-2026 13:53,S001,ORD_54379,pending
RMA_4380,SKU_003174,23-02-2026 23:47,S001,ORD_54380,pending
RMA_4381,SKU_003175,11-03-2026 06:47,S001,ORD_54381,pending
RMA_4382,SKU_003176,26-02-2026 21:45,S001,ORD_54382,pending
RMA_4383,SKU_003177,10-01-2026 02:05,S001,ORD_54383,pending
RMA_4384,SKU_003178,09-02-2026 05:33,S001,ORD_54384,pending
RMA_4385,SKU_003179,07-01-2026 19:13,S001,ORD_54385,pending
RMA_4386,SKU_003180,07-02-2026 01:47,S001,ORD_54386,pending
RMA_4387,SKU_003181,26-03-2026 16:22,S001,ORD_54387,pending
RMA_4388,SKU_003182,02-03-2026 11:19,S001,ORD_54388,pending
RMA_4389,SKU_003183,25-03-2026 11:12,S001,ORD_54389,pending
RMA_4390,SKU_003184,03-01-2026 16:46,S001,ORD_54390,pending
RMA_4391,SKU_003185,20-02-2026 09:43,S001,ORD_54391,pending
RMA_4392,SKU_003186,27-03-2026 02:40,S001,ORD_54392,pending
RMA_4393,SKU_003187,16-02-2026 19:31,S001,ORD_54393,pending
RMA_4394,SKU_003188,09-03-2026 17:25,S001,ORD_54394,pending
RMA_4395,SKU_003189,02-04-2026 12:49,S001,ORD_54395,pending
RMA_4396,SKU_003190,17-03-2026 11:52,S001,ORD_54396,pending
RMA_4397,SKU_003191,07-02-2026 16:13,S001,ORD_54397,pending
RMA_4398,SKU_003192,05-02-2026 03:51,S001,ORD_54398,pending
RMA_4399,SKU_003193,10-02-2026 22:56,S001,ORD_54399,pending
RMA_4400,SKU_003194,10-03-2026 09:35,S001,ORD_54400,pending
RMA_4401,SKU_003195,13-01-2026 10:07,S001,ORD_54401,pending
RMA_4402,SKU_003196,28-03-2026 05:39,S001,ORD_54402,pending
RMA_4403,SKU_003197,27-02-2026 05:21,S001,ORD_54403,pending
RMA_4404,SKU_003198,19-02-2026 08:21,S001,ORD_54404,pending
RMA_4405,SKU_003199,30-01-2026 14:15,S001,ORD_54405,pending
RMA_4406,SKU_003200,03-03-2026 01:26,S001,ORD_54406,pending
RMA_4407,SKU_003201,25-01-2026 03:55,S001,ORD_54407,pending
RMA_4408,SKU_003202,27-01-2026 04:59,S001,ORD_54408,pending
RMA_4409,SKU_003203,20-02-2026 16:59,S001,ORD_54409,pending
RMA_4410,SKU_003204,19-03-2026 07:09,S001,ORD_54410,pending
RMA_4411,SKU_003205,26-02-2026 07:24,S001,ORD_54411,pending
RMA_4412,SKU_003206,16-02-2026 21:30,S001,ORD_54412,pending
RMA_4413,SKU_003207,08-02-2026 11:20,S001,ORD_54413,pending
RMA_4414,SKU_003208,16-01-2026 20:26,S001,ORD_54414,pending
RMA_4415,SKU_003209,22-01-2026 07:16,S001,ORD_54415,pending
RMA_4416,SKU_003210,26-03-2026 18:32,S001,ORD_54416,pending
RMA_4417,SKU_003211,23-02-2026 02:30,S001,ORD_54417,pending
RMA_4418,SKU_003212,21-01-2026 17:49,S001,ORD_54418,pending
RMA_4419,SKU_003213,13-03-2026 20:41,S001,ORD_54419,pending
RMA_4420,SKU_003214,16-01-2026 18:25,S001,ORD_54420,pending
RMA_4421,SKU_003215,28-02-2026 18:20,S001,ORD_54421,pending
RMA_4422,SKU_003216,31-01-2026 14:35,S001,ORD_54422,pending
RMA_4423,SKU_003217,11-02-2026 05:00,S001,ORD_54423,pending
RMA_4424,SKU_003218,15-03-2026 15:03,S001,ORD_54424,pending
RMA_4425,SKU_003219,01-02-2026 07:03,S001,ORD_54425,pending
RMA_4426,SKU_003220,28-02-2026 15:25,S001,ORD_54426,pending
RMA_4427,SKU_003221,03-02-2026 17:03,S001,ORD_54427,pending
RMA_4428,SKU_003222,09-01-2026 19:48,S001,ORD_54428,pending
RMA_4429,SKU_003223,22-03-2026 15:08,S001,ORD_54429,pending
RMA_4430,SKU_003224,11-01-2026 10:29,S001,ORD_54430,pending
RMA_4431,SKU_003225,06-04-2026 06:50,S001,ORD_54431,pending
RMA_4432,SKU_003226,10-01-2026 16:44,S001,ORD_54432,pending
RMA_4433,SKU_003227,27-03-2026 16:03,S001,ORD_54433,pending
RMA_4434,SKU_003228,17-01-2026 11:04,S001,ORD_54434,pending
RMA_4435,SKU_003229,09-03-2026 12:44,S001,ORD_54435,pending
RMA_4436,SKU_003230,17-02-2026 09:22,S001,ORD_54436,pending
RMA_4437,SKU_003231,21-02-2026 06:15,S001,ORD_54437,pending
RMA_4438,SKU_003232,25-01-2026 13:21,S001,ORD_54438,pending
RMA_4439,SKU_003233,21-01-2026 22:36,S001,ORD_54439,pending
RMA_4440,SKU_003234,06-03-2026 00:07,S001,ORD_54440,pending
RMA_4441,SKU_003235,04-03-2026 16:47,S001,ORD_54441,pending
RMA_4442,SKU_003236,30-03-2026 03:32,S001,ORD_54442,pending
RMA_4443,SKU_003237,20-02-2026 20:54,S001,ORD_54443,pending
RMA_4444,SKU_003238,05-02-2026 04:59,S001,ORD_54444,pending
RMA_4445,SKU_003239,22-03-2026 19:37,S001,ORD_54445,pending
RMA_4446,SKU_003240,29-03-2026 23:42,S001,ORD_54446,pending
RMA_4447,SKU_003241,07-03-2026 22:15,S001,ORD_54447,pending
RMA_4448,SKU_003242,15-01-2026 06:04,S001,ORD_54448,pending
RMA_4449,SKU_003243,06-04-2026 09:15,S001,ORD_54449,pending
RMA_4450,SKU_003244,08-02-2026 16:06,S001,ORD_54450,pending
RMA_4451,SKU_003245,11-03-2026 06:50,S001,ORD_54451,pending
RMA_4452,SKU_003246,01-01-2026 00:00,S001,ORD_54452,pending
RMA_4453,SKU_003247,23-01-2026 06:08,S001,ORD_54453,pending
RMA_4454,SKU_003248,08-02-2026 23:17,S001,ORD_54454,pending
RMA_4455,SKU_003249,26-02-2026 10:44,S001,ORD_54455,pending
RMA_4456,SKU_003250,22-03-2026 08:57,S001,ORD_54456,pending
RMA_4457,SKU_003251,03-02-2026 11:46,S001,ORD_54457,pending
RMA_4458,SKU_003252,10-02-2026 02:02,S001,ORD_54458,pending
RMA_4459,SKU_003253,03-04-2026 03:23,S001,ORD_54459,pending
RMA_4460,SKU_003254,14-03-2026 03:27,S001,ORD_54460,pending
RMA_4461,SKU_003255,13-01-2026 12:09,S001,ORD_54461,pending
RMA_4462,SKU_003256,11-03-2026 22:08,S001,ORD_54462,pending
RMA_4463,SKU_003257,06-01-2026 18:12,S001,ORD_54463,pending
RMA_4464,SKU_003258,25-03-2026 09:47,S001,ORD_54464,pending
RMA_4465,SKU_003259,21-02-2026 04:34,S001,ORD_54465,pending
RMA_4466,SKU_003260,03-01-2026 06:53,S001,ORD_54466,pending
RMA_4467,SKU_003261,22-03-2026 23:22,S001,ORD_54467,pending
RMA_4468,SKU_003262,04-03-2026 15:46,S001,ORD_54468,pending
RMA_4469,SKU_003263,18-02-2026 00:16,S001,ORD_54469,pending
RMA_4470,SKU_003264,17-03-2026 11:45,S001,ORD_54470,pending
RMA_4471,SKU_003265,16-02-2026 01:06,S001,ORD_54471,pending
RMA_4472,SKU_003266,24-02-2026 06:51,S001,ORD_54472,pending
RMA_4473,SKU_003267,05-03-2026 10:15,S001,ORD_54473,pending
RMA_4474,SKU_003268,06-03-2026 12:52,S001,ORD_54474,pending
RMA_4475,SKU_003269,22-03-2026 01:39,S001,ORD_54475,pending
RMA_4476,SKU_003270,08-03-2026 06:35,S001,ORD_54476,pending
RMA_4477,SKU_003271,31-03-2026 14:19,S001,ORD_54477,pending
RMA_4478,SKU_003272,15-01-2026 10:23,S001,ORD_54478,pending
RMA_4479,SKU_003273,01-02-2026 01:46,S001,ORD_54479,pending
RMA_4480,SKU_003274,06-04-2026 06:04,S001,ORD_54480,pending
RMA_4481,SKU_003275,09-03-2026 03:44,S001,ORD_54481,pending
RMA_4482,SKU_003276,18-01-2026 10:05,S001,ORD_54482,pending
RMA_4483,SKU_003277,24-03-2026 01:27,S001,ORD_54483,pending
RMA_4484,SKU_003278,12-02-2026 15:58,S001,ORD_54484,pending
RMA_4485,SKU_003279,04-02-2026 06:04,S001,ORD_54485,pending
RMA_4486,SKU_003280,19-03-2026 12:48,S001,ORD_54486,pending
RMA_4487,SKU_003281,27-02-2026 04:38,S001,ORD_54487,pending
RMA_4488,SKU_003282,02-02-2026 16:37,S001,ORD_54488,pending
RMA_4489,SKU_003283,14-01-2026 20:01,S001,ORD_54489,pending
RMA_4490,SKU_003284,03-02-2026 11:42,S001,ORD_54490,pending
RMA_4491,SKU_003285,02-03-2026 18:38,S001,ORD_54491,pending
RMA_4492,SKU_003286,04-01-2026 06:53,S001,ORD_54492,pending
RMA_4493,SKU_003287,29-03-2026 05:20,S001,ORD_54493,pending
RMA_4494,SKU_003288,28-02-2026 07:39,S001,ORD_54494,pending
RMA_4495,SKU_003289,29-01-2026 12:36,S001,ORD_54495,pending
RMA_4496,SKU_003290,24-03-2026 04:58,S001,ORD_54496,pending
RMA_4497,SKU_003291,06-01-2026 01:17,S001,ORD_54497,pending
RMA_4498,SKU_003292,07-04-2026 08:53,S001,ORD_54498,pending
RMA_4499,SKU_003293,18-02-2026 10:47,S001,ORD_54499,pending
RMA_4500,SKU_003294,09-02-2026 23:45,S001,ORD_54500,pending
RMA_4501,SKU_003295,24-03-2026 05:11,S001,ORD_54501,pending
RMA_4502,SKU_003296,06-03-2026 06:16,S001,ORD_54502,pending
RMA_4503,SKU_003297,10-03-2026 06:36,S001,ORD_54503,pending
RMA_4504,SKU_003298,27-01-2026 18:45,S001,ORD_54504,pending
RMA_4505,SKU_003299,21-03-2026 05:37,S001,ORD_54505,pending
RMA_4506,SKU_003300,06-01-2026 10:14,S001,ORD_54506,pending
RMA_4507,SKU_003301,13-01-2026 10:06,S001,ORD_54507,pending
RMA_4508,SKU_003302,05-03-2026 06:13,S001,ORD_54508,pending
RMA_4509,SKU_003303,03-03-2026 01:49,S001,ORD_54509,pending
RMA_4510,SKU_003304,19-01-2026 18:00,S001,ORD_54510,pending
RMA_4511,SKU_003305,17-03-2026 03:37,S001,ORD_54511,pending
RMA_4512,SKU_003306,21-03-2026 05:02,S001,ORD_54512,pending
RMA_4513,SKU_003307,12-02-2026 16:36,S001,ORD_54513,pending
RMA_4514,SKU_003308,15-03-2026 04:43,S001,ORD_54514,pending
RMA_4515,SKU_003309,30-03-2026 06:30,S001,ORD_54515,pending
RMA_4516,SKU_003310,20-01-2026 08:42,S001,ORD_54516,pending
RMA_4517,SKU_003311,05-04-2026 00:12,S001,ORD_54517,pending
RMA_4518,SKU_003312,09-03-2026 00:47,S001,ORD_54518,pending
RMA_4519,SKU_003313,13-02-2026 18:17,S001,ORD_54519,pending
RMA_4520,SKU_003314,23-01-2026 05:16,S001,ORD_54520,pending
RMA_4521,SKU_003315,02-01-2026 17:16,S001,ORD_54521,pending
RMA_4522,SKU_003316,22-01-2026 09:10,S001,ORD_54522,pending
RMA_4523,SKU_003317,26-02-2026 10:19,S001,ORD_54523,pending
RMA_4524,SKU_003318,13-03-2026 00:09,S001,ORD_54524,pending
