sku_id,view_count,addtocart_count,wishlist_count,timestamp,sourcepage
SKU_002962,29,1,4,04/04/2026,recommendation
SKU_002963,26,0,0,04/04/2026,search
SKU_002964,13,0,0,04/04/2026,recommendation
SKU_002965,20,1,1,04/04/2026,product
SKU_002966,10,1,0,04/04/2026,home
SKU_002967,27,1,2,04/04/2026,product
SKU_002968,24,0,0,04/04/2026,recommendation
SKU_002969,22,0,0,04/04/2026,category
SKU_002970,38,1,0,04/04/2026,product
SKU_002971,30,1,1,04/04/2026,product
SKU_002972,53,2,3,04/04/2026,product
SKU_002973,14,0,0,04/04/2026,category
SKU_002974,11,0,0,04/04/2026,category
SKU_002975,13,2,0,04/04/2026,home
SKU_002976,10,1,0,04/04/2026,category
SKU_002977,22,0,0,04/04/2026,home
SKU_002978,59,1,4,04/04/2026,search
SKU_002979,35,1,0,04/04/2026,recommendation
SKU_002980,26,3,0,04/04/2026,recommendation
SKU_002981,47,1,0,04/04/2026,recommendation
SKU_002982,52,2,3,04/04/2026,home
SKU_002983,7,1,0,04/04/2026,product
SKU_002984,14,1,1,04/04/2026,category
SKU_002985,44,4,0,04/04/2026,recommendation
SKU_002986,13,0,0,04/04/2026,recommendation
SKU_002987,9,2,0,04/04/2026,category
SKU_002988,21,0,0,04/04/2026,home
SKU_002989,21,2,0,04/04/2026,recommendation
SKU_002990,24,0,0,04/04/2026,search
SKU_002991,48,1,2,04/04/2026,search
SKU_002992,36,2,0,04/04/2026,search
SKU_002993,63,2,0,04/04/2026,category
SKU_002994,27,1,1,04/04/2026,recommendation
SKU_002995,11,1,0,04/04/2026,home
SKU_002996,64,3,0,04/04/2026,recommendation
SKU_002997,10,0,0,04/04/2026,product
SKU_002998,23,1,1,04/04/2026,recommendation
SKU_002999,19,0,0,04/04/2026,product
SKU_003000,18,0,0,04/04/2026,category
SKU_003001,14,2,0,04/04/2026,home
SKU_003002,14,0,0,04/04/2026,category
SKU_003003,10,2,0,04/04/2026,search
SKU_003004,39,1,4,04/04/2026,home
SKU_003005,30,0,1,04/04/2026,home
SKU_003006,54,1,2,04/04/2026,recommendation
SKU_003007,17,2,0,04/04/2026,product
SKU_003008,19,0,0,04/04/2026,category
SKU_003009,48,4,0,04/04/2026,category
SKU_003010,12,0,1,04/04/2026,search
SKU_003011,33,6,1,04/04/2026,recommendation
SKU_003012,70,5,1,04/04/2026,recommendation
SKU_003013,90,4,6,04/04/2026,category
SKU_003014,24,0,1,04/04/2026,recommendation
SKU_003015,29,3,2,04/04/2026,category
SKU_003016,15,0,0,04/04/2026,search
SKU_003017,3,0,0,04/04/2026,search
SKU_003018,18,2,0,04/04/2026,home
SKU_003019,21,1,1,04/04/2026,category
SKU_003020,12,0,1,04/04/2026,recommendation
SKU_003021,20,1,2,04/04/2026,recommendation
SKU_003022,31,2,1,04/04/2026,search
SKU_003023,91,2,2,04/04/2026,recommendation
SKU_003024,61,6,4,04/04/2026,product
SKU_003025,18,0,0,04/04/2026,product
SKU_003026,39,2,1,04/04/2026,recommendation
SKU_003027,34,4,0,04/04/2026,product
SKU_003028,12,0,2,04/04/2026,product
SKU_003029,13,0,1,04/04/2026,recommendation
SKU_003030,81,7,2,04/04/2026,product
SKU_003031,5,1,0,04/04/2026,recommendation
SKU_003032,20,1,0,04/04/2026,recommendation
SKU_003033,12,0,0,04/04/2026,recommendation
SKU_003034,64,3,2,04/04/2026,product
SKU_003035,20,2,0,04/04/2026,search
SKU_003036,5,1,0,04/04/2026,product
SKU_003037,44,2,0,04/04/2026,category
SKU_003038,35,4,2,04/04/2026,category
SKU_003039,13,0,0,04/04/2026,search
SKU_003040,20,0,1,04/04/2026,home
SKU_003041,18,0,0,04/04/2026,recommendation
SKU_003042,46,1,1,04/04/2026,search
SKU_003043,15,1,1,04/04/2026,product
SKU_003044,60,1,1,04/04/2026,home
SKU_003045,45,2,1,04/04/2026,search
SKU_003046,17,0,0,04/04/2026,recommendation
SKU_003047,92,6,1,04/04/2026,category
SKU_003048,39,1,1,04/04/2026,home
SKU_003049,28,1,0,04/04/2026,home
SKU_003050,22,2,1,04/04/2026,product
SKU_003051,6,1,0,04/04/2026,product
SKU_003052,47,2,2,04/04/2026,search
SKU_003053,42,0,2,04/04/2026,product
SKU_003054,34,0,0,04/04/2026,category
SKU_003055,36,3,1,04/04/2026,search
SKU_003056,11,0,0,04/04/2026,search
SKU_003057,46,1,3,04/04/2026,product
SKU_003058,17,2,2,04/04/2026,product
SKU_003059,28,1,0,04/04/2026,category
SKU_003060,11,0,0,04/04/2026,search
SKU_003061,37,2,0,04/04/2026,recommendation
SKU_003062,29,1,1,04/04/2026,product
SKU_003063,14,0,1,04/04/2026,home
SKU_003064,8,0,0,04/04/2026,product
SKU_003065,25,0,0,04/04/2026,home
SKU_003066,21,3,0,04/04/2026,search
SKU_003067,58,3,1,04/04/2026,home
SKU_003068,10,0,0,04/04/2026,search
SKU_003069,22,0,1,04/04/2026,home
SKU_003070,39,3,3,04/04/2026,product
SKU_003071,23,1,0,04/04/2026,recommendation
SKU_003072,29,3,4,04/04/2026,category
SKU_003073,21,1,2,04/04/2026,product
SKU_003074,35,1,0,04/04/2026,home
SKU_003075,77,4,1,04/04/2026,search
SKU_003076,101,10,4,04/04/2026,search
SKU_003077,27,2,1,04/04/2026,recommendation
SKU_003078,36,0,4,04/04/2026,product
SKU_003079,17,1,1,04/04/2026,search
SKU_003080,33,2,1,04/04/2026,category
SKU_003081,29,1,1,04/04/2026,search
SKU_003082,37,2,2,04/04/2026,category
SKU_003083,56,1,1,04/04/2026,home
SKU_003084,41,3,1,04/04/2026,recommendation
SKU_003085,6,0,0,04/04/2026,category
SKU_003086,17,0,1,04/04/2026,product
SKU_003087,33,1,4,04/04/2026,search
SKU_003088,32,4,1,04/04/2026,recommendation
SKU_003089,20,0,1,04/04/2026,product
SKU_003090,10,1,0,04/04/2026,home
SKU_003091,21,1,1,04/04/2026,recommendation
SKU_003092,25,1,1,04/04/2026,search
SKU_003093,11,0,0,04/04/2026,search
SKU_003094,23,1,0,04/04/2026,recommendation
SKU_003095,14,0,0,04/04/2026,search
SKU_003096,14,0,2,04/04/2026,search
SKU_003097,44,2,1,04/04/2026,search
SKU_003098,10,0,0,04/04/2026,category
SKU_003099,22,0,1,04/04/2026,category
SKU_003100,27,3,0,04/04/2026,home
SKU_003101,52,2,2,04/04/2026,recommendation
SKU_003102,92,9,5,04/04/2026,category
SKU_003103,14,0,1,04/04/2026,product
SKU_003104,21,1,2,04/04/2026,search
SKU_003105,7,0,0,04/04/2026,recommendation
SKU_003106,44,4,1,04/04/2026,search
SKU_003107,21,1,2,04/04/2026,search
SKU_003108,63,4,1,04/04/2026,product
SKU_003109,59,3,3,04/04/2026,category
SKU_003110,19,2,2,04/04/2026,home
SKU_003111,29,0,1,04/04/2026,recommendation
SKU_003112,15,0,0,04/04/2026,search
SKU_003113,40,0,1,04/04/2026,recommendation
SKU_003114,14,0,1,04/04/2026,search
SKU_003115,15,1,0,04/04/2026,home
SKU_003116,44,3,0,04/04/2026,recommendation
SKU_003117,7,1,0,04/04/2026,home
SKU_003118,22,0,2,04/04/2026,home
SKU_003119,45,6,6,04/04/2026,product
SKU_003120,7,0,0,04/04/2026,category
SKU_003121,39,1,0,04/04/2026,search
SKU_003122,29,1,0,04/04/2026,product
SKU_003123,14,1,0,04/04/2026,product
SKU_003124,27,6,1,04/04/2026,search
SKU_003125,23,0,0,04/04/2026,search
SKU_003126,14,1,0,04/04/2026,recommendation
SKU_003127,57,4,3,04/04/2026,home
SKU_003128,45,2,1,04/04/2026,home
SKU_003129,71,5,4,04/04/2026,home
SKU_003130,12,0,0,04/04/2026,category
SKU_003131,25,1,0,04/04/2026,recommendation
SKU_003132,21,2,0,04/04/2026,product
SKU_003133,28,2,0,04/04/2026,home
SKU_003134,48,0,0,04/04/2026,category
SKU_003135,54,4,6,04/04/2026,home
SKU_003136,53,6,1,04/04/2026,search
SKU_003137,62,6,0,04/04/2026,category
SKU_003138,13,0,0,04/04/2026,recommendation
SKU_003139,7,0,1,04/04/2026,recommendation
SKU_003140,34,0,0,04/04/2026,search
SKU_003141,74,4,4,04/04/2026,category
SKU_003142,57,3,2,04/04/2026,search
SKU_003143,44,0,1,04/04/2026,home
SKU_003144,46,3,1,04/04/2026,recommendation
SKU_003145,32,1,1,04/04/2026,recommendation
SKU_003146,33,1,0,04/04/2026,recommendation
SKU_003147,22,1,1,04/04/2026,search
SKU_003148,39,1,2,04/04/2026,home
SKU_003149,23,1,1,04/04/2026,category
SKU_003150,68,4,3,04/04/2026,product
SKU_003151,19,0,1,04/04/2026,category
SKU_003152,29,2,1,04/04/2026,category
SKU_003153,10,1,0,04/04/2026,search
SKU_003154,46,1,0,04/04/2026,search
SKU_003155,35,2,0,04/04/2026,home
SKU_003156,19,1,0,04/04/2026,search
SKU_003157,23,1,0,04/04/2026,product
SKU_003158,40,4,0,04/04/2026,category
SKU_003159,27,1,0,04/04/2026,product
SKU_003160,46,2,0,04/04/2026,category
SKU_003161,20,0,1,04/04/2026,search
SKU_003162,12,0,1,04/04/2026,product
SKU_003163,15,1,1,04/04/2026,product
SKU_003164,92,1,3,04/04/2026,recommendation
SKU_003165,6,1,0,04/04/2026,search
SKU_003166,25,1,0,04/04/2026,recommendation
SKU_003167,38,3,3,04/04/2026,category
SKU_003168,78,8,6,04/04/2026,category
SKU_003169,36,3,2,04/04/2026,recommendation
SKU_003170,15,2,0,04/04/2026,product
SKU_003171,19,5,2,04/04/2026,product
SKU_003172,29,2,0,04/04/2026,category
SKU_003173,56,1,3,04/04/2026,search
SKU_003174,19,0,1,04/04/2026,home
SKU_003175,20,0,1,04/04/2026,search
SKU_003176,67,7,2,04/04/2026,recommendation
SKU_003177,52,2,1,04/04/2026,product
SKU_003178,39,3,0,04/04/2026,product
SKU_003179,50,2,3,04/04/2026,home
SKU_003180,81,5,3,04/04/2026,recommendation
SKU_003181,36,1,1,04/04/2026,search
SKU_003182,29,2,2,04/04/2026,search
SKU_003183,51,0,3,04/04/2026,category
SKU_003184,48,0,1,04/04/2026,category
SKU_003185,50,3,2,04/04/2026,search
SKU_003186,21,1,0,04/04/2026,category
SKU_003187,35,2,0,04/04/2026,home
SKU_003188,12,0,0,04/04/2026,category
SKU_003189,26,1,1,04/04/2026,search
SKU_003190,18,0,0,04/04/2026,home
SKU_003191,33,0,0,04/04/2026,home
SKU_003192,51,7,1,04/04/2026,product
SKU_003193,13,0,0,04/04/2026,category
SKU_003194,42,0,0,04/04/2026,home
SKU_003195,26,3,0,04/04/2026,product
SKU_003196,24,3,1,04/04/2026,category
SKU_003197,30,0,0,04/04/2026,product
SKU_003198,47,3,1,04/04/2026,search
SKU_003199,16,0,0,04/04/2026,recommendation
SKU_003200,20,1,1,04/04/2026,home
SKU_003201,10,1,0,04/04/2026,product
SKU_003202,33,0,0,04/04/2026,product
SKU_003203,20,2,0,04/04/2026,product
SKU_003204,30,1,0,04/04/2026,category
SKU_003205,33,0,1,04/04/2026,search
SKU_003206,50,0,1,04/04/2026,search
SKU_003207,114,4,3,04/04/2026,search
SKU_003208,8,1,0,04/04/2026,recommendation
SKU_003209,22,2,2,04/04/2026,recommendation
SKU_003210,14,0,0,04/04/2026,home
SKU_003211,19,1,1,04/04/2026,search
SKU_003212,22,1,0,04/04/2026,search
SKU_003213,25,2,1,04/04/2026,recommendation
SKU_003214,12,0,1,04/04/2026,home
SKU_003215,22,1,1,04/04/2026,product
SKU_003216,23,0,0,04/04/2026,home
SKU_003217,36,0,0,04/04/2026,search
SKU_003218,23,1,1,04/04/2026,home
SKU_003219,77,4,5,04/04/2026,search
SKU_003220,119,14,2,04/04/2026,recommendation
SKU_003221,61,6,1,04/04/2026,search
SKU_003222,18,0,0,04/04/2026,recommendation
SKU_003223,57,2,5,04/04/2026,home
SKU_003224,18,0,0,04/04/2026,search
SKU_003225,4,0,0,04/04/2026,search
SKU_003226,3,1,0,04/04/2026,category
SKU_003227,28,0,1,04/04/2026,home
SKU_003228,22,0,0,04/04/2026,search
SKU_003229,29,1,0,04/04/2026,home
SKU_003230,45,1,0,04/04/2026,product
SKU_003231,10,0,0,04/04/2026,recommendation
SKU_003232,24,2,0,04/04/2026,recommendation
SKU_003233,28,0,1,04/04/2026,product
SKU_003234,21,2,0,04/04/2026,home
SKU_003235,70,4,4,04/04/2026,category
SKU_003236,63,3,1,04/04/2026,recommendation
SKU_003237,27,2,1,04/04/2026,home
SKU_003238,13,0,0,04/04/2026,home
SKU_003239,15,0,1,04/04/2026,home
SKU_003240,19,0,0,04/04/2026,product
SKU_003241,47,4,1,04/04/2026,search
SKU_003242,11,0,0,04/04/2026,category
SKU_003243,11,0,1,04/04/2026,search
SKU_003244,10,0,0,04/04/2026,product
SKU_003245,58,2,1,04/04/2026,recommendation
SKU_003246,40,4,0,04/04/2026,search
SKU_003247,64,5,2,04/04/2026,home
SKU_003248,28,0,0,04/04/2026,category
SKU_003249,12,1,0,04/04/2026,search
SKU_003250,13,0,0,04/04/2026,category
SKU_003251,42,3,3,04/04/2026,recommendation
SKU_003252,17,1,0,04/04/2026,category
SKU_003253,25,0,0,04/04/2026,category
SKU_003254,67,4,2,04/04/2026,category
SKU_003255,52,2,1,04/04/2026,recommendation
SKU_003256,5,0,0,04/04/2026,product
SKU_003257,29,0,2,04/04/2026,home
SKU_003258,31,3,0,04/04/2026,home
SKU_003259,25,1,0,04/04/2026,product
SKU_003260,19,3,3,04/04/2026,home
SKU_003261,24,1,0,04/04/2026,search
SKU_003262,81,6,3,04/04/2026,product
SKU_003263,37,4,2,04/04/2026,search
SKU_003264,16,0,0,04/04/2026,recommendation
SKU_003265,41,1,2,04/04/2026,home
SKU_003266,23,2,2,04/04/2026,home
SKU_003267,26,4,2,04/04/2026,recommendation
SKU_003268,20,1,1,04/04/2026,category
SKU_003269,38,4,1,04/04/2026,product
SKU_003270,38,0,0,04/04/2026,recommendation
SKU_003271,43,5,0,04/04/2026,product
SKU_003272,31,2,3,04/04/2026,recommendation
SKU_003273,30,2,0,04/04/2026,category
SKU_003274,17,0,1,04/04/2026,recommendation
SKU_003275,20,1,1,04/04/2026,product
SKU_003276,80,7,3,04/04/2026,home
SKU_003277,61,2,2,04/04/2026,search
SKU_003278,18,1,0,04/04/2026,home
SKU_003279,30,4,2,04/04/2026,home
SKU_003280,30,2,0,04/04/2026,search
SKU_003281,38,2,0,04/04/2026,product
SKU_003282,10,0,1,04/04/2026,recommendation
SKU_003283,31,1,1,04/04/2026,category
SKU_003284,50,0,1,04/04/2026,home
SKU_003285,14,2,0,04/04/2026,home
SKU_003286,40,1,3,04/04/2026,home
SKU_003287,33,3,0,04/04/2026,recommendation
SKU_003288,41,3,1,04/04/2026,home
SKU_003289,58,4,0,04/04/2026,recommendation
SKU_003290,55,1,2,04/04/2026,category
SKU_003291,21,0,0,04/04/2026,category
SKU_003292,47,3,0,04/04/2026,product
SKU_003293,77,4,1,04/04/2026,category
SKU_003294,101,2,9,04/04/2026,recommendation
SKU_003295,9,0,0,04/04/2026,search
SKU_003296,49,0,1,04/04/2026,recommendation
SKU_003297,50,4,1,04/04/2026,product
SKU_003298,20,0,0,04/04/2026,recommendation
SKU_003299,12,1,0,04/04/2026,category
SKU_003300,55,0,0,04/04/2026,product
SKU_003301,40,1,1,04/04/2026,search
SKU_003302,12,1,1,04/04/2026,search
SKU_003303,62,7,1,04/04/2026,search
SKU_003304,57,2,2,04/04/2026,home
SKU_003305,56,1,3,04/04/2026,category
SKU_003306,18,0,0,04/04/2026,search
SKU_003307,16,0,2,04/04/2026,recommendation
SKU_003308,17,0,0,04/04/2026,category
SKU_003309,39,2,3,04/04/2026,recommendation
SKU_003310,49,1,2,04/04/2026,recommendation
SKU_003311,48,2,2,04/04/2026,product
SKU_003312,2,0,0,04/04/2026,recommendation
SKU_003313,5,0,0,04/04/2026,search
SKU_003314,55,3,4,04/04/2026,search
SKU_003315,52,3,0,04/04/2026,search
SKU_003316,16,1,2,04/04/2026,category
SKU_003317,34,0,1,04/04/2026,home
SKU_003318,17,0,0,04/04/2026,product
SKU_003319,25,0,1,04/04/2026,recommendation
SKU_003320,74,3,5,04/04/2026,search
SKU_003321,25,2,0,04/04/2026,recommendation
SKU_003322,22,0,3,04/04/2026,recommendation
SKU_003323,26,1,0,04/04/2026,search
SKU_003324,69,2,2,04/04/2026,recommendation
SKU_003325,10,0,0,04/04/2026,search
SKU_003326,30,2,1,04/04/2026,product
SKU_003327,23,0,0,04/04/2026,category
SKU_003328,18,0,0,04/04/2026,category
SKU_003329,25,1,1,04/04/2026,home
SKU_003330,24,0,1,04/04/2026,search
SKU_003331,22,0,0,04/04/2026,search
SKU_003332,10,0,0,04/04/2026,search
SKU_003333,6,0,1,04/04/2026,home
SKU_003334,32,1,1,04/04/2026,category
SKU_003335,19,3,0,04/04/2026,product
SKU_003336,23,0,1,04/04/2026,recommendation
SKU_003337,33,3,1,04/04/2026,category
SKU_003338,24,2,0,04/04/2026,recommendation
SKU_003339,28,1,2,04/04/2026,product
SKU_003340,33,2,1,04/04/2026,category
SKU_003341,55,0,0,04/04/2026,recommendation
SKU_003342,47,0,3,04/04/2026,recommendation
SKU_003343,47,2,0,04/04/2026,product
SKU_003344,8,0,0,04/04/2026,category
SKU_003345,63,6,2,04/04/2026,home
SKU_003346,14,1,0,04/04/2026,home
SKU_003347,13,0,0,04/04/2026,search
SKU_003348,14,0,0,04/04/2026,recommendation
SKU_003349,42,2,1,04/04/2026,search
SKU_003350,61,3,4,04/04/2026,category
SKU_003351,42,0,1,04/04/2026,recommendation
SKU_003352,54,5,0,04/04/2026,category
SKU_003353,15,0,0,04/04/2026,home
SKU_003354,22,0,0,04/04/2026,recommendation
SKU_003355,36,4,1,04/04/2026,recommendation
SKU_003356,59,3,4,04/04/2026,category
SKU_003357,37,0,0,04/04/2026,search
SKU_003358,66,4,3,04/04/2026,home
SKU_003359,8,0,0,04/04/2026,search
SKU_003360,30,0,1,04/04/2026,recommendation
SKU_003361,2,0,0,04/04/2026,category
SKU_003362,18,1,0,04/04/2026,category
SKU_003363,46,1,3,04/04/2026,recommendation
SKU_003364,54,1,3,04/04/2026,product
SKU_003365,17,2,1,04/04/2026,recommendation
SKU_003366,19,0,0,04/04/2026,category
SKU_003367,6,0,0,04/04/2026,home
SKU_003368,11,1,3,04/04/2026,search
SKU_003369,18,1,0,04/04/2026,search
SKU_003370,21,2,1,04/04/2026,home
SKU_003371,21,2,0,04/04/2026,home
SKU_003372,54,2,0,04/04/2026,category
SKU_003373,9,0,1,04/04/2026,search
SKU_003374,34,1,1,04/04/2026,product
SKU_003375,49,1,0,04/04/2026,recommendation
SKU_003376,19,0,0,04/04/2026,recommendation
SKU_003377,75,3,1,04/04/2026,search
SKU_003378,48,2,1,04/04/2026,home
SKU_003379,6,0,0,04/04/2026,home
SKU_003380,41,2,0,04/04/2026,category
SKU_003381,38,2,2,04/04/2026,home
SKU_003382,6,0,0,04/04/2026,category
SKU_003383,21,1,2,04/04/2026,search
SKU_003384,29,1,2,04/04/2026,home
SKU_003385,41,3,0,04/04/2026,search
SKU_003386,67,3,1,04/04/2026,home
SKU_003387,51,1,1,04/04/2026,home
SKU_003388,20,0,0,04/04/2026,recommendation
SKU_003389,32,2,1,04/04/2026,product
SKU_003390,28,2,0,04/04/2026,search
SKU_003391,7,0,0,04/04/2026,home
SKU_003392,17,1,1,04/04/2026,product
SKU_003393,38,0,0,04/04/2026,search
SKU_003394,54,5,1,04/04/2026,category
SKU_003395,16,0,0,04/04/2026,category
SKU_003396,16,0,0,04/04/2026,product
SKU_003397,10,0,0,04/04/2026,home
SKU_003398,16,0,0,04/04/2026,recommendation
SKU_003399,23,0,1,04/04/2026,category
SKU_003400,31,1,0,04/04/2026,product
SKU_003401,12,0,0,04/04/2026,home
SKU_003402,28,0,0,04/04/2026,category
SKU_003403,102,7,0,04/04/2026,search
SKU_003404,11,0,0,04/04/2026,category
SKU_003405,15,2,1,04/04/2026,search
SKU_003406,30,2,1,04/04/2026,search
SKU_003407,26,1,1,04/04/2026,category
SKU_003408,30,1,0,04/04/2026,category
SKU_003409,50,7,3,04/04/2026,search
SKU_003410,28,3,0,04/04/2026,search
SKU_003411,18,0,1,04/04/2026,home
SKU_003412,14,0,0,04/04/2026,home
SKU_003413,43,1,1,04/04/2026,home
SKU_003414,56,2,1,04/04/2026,search
SKU_003415,9,0,0,04/04/2026,home
SKU_003416,90,3,2,04/04/2026,search
SKU_003417,40,2,4,04/04/2026,search
SKU_003418,33,1,1,04/04/2026,recommendation
SKU_003419,10,0,0,04/04/2026,product
SKU_003420,5,0,0,04/04/2026,search
SKU_003421,57,3,2,04/04/2026,product
SKU_003422,90,1,1,04/04/2026,home
SKU_003423,21,1,0,04/04/2026,home
SKU_003424,13,0,0,04/04/2026,recommendation
SKU_003425,53,1,3,04/04/2026,search
SKU_003426,50,3,0,04/04/2026,search
SKU_003427,17,0,0,04/04/2026,home
SKU_003428,25,0,0,04/04/2026,recommendation
SKU_003429,5,0,0,04/04/2026,search
SKU_003430,20,0,1,04/04/2026,recommendation
SKU_003431,50,4,4,04/04/2026,search
SKU_003432,44,0,3,04/04/2026,recommendation
SKU_003433,20,0,1,04/04/2026,product
SKU_003434,7,0,0,04/04/2026,recommendation
SKU_003435,33,1,1,04/04/2026,category
SKU_003436,35,0,3,04/04/2026,search
SKU_003437,22,0,0,04/04/2026,product
SKU_003438,45,5,1,04/04/2026,home
SKU_003439,8,1,0,04/04/2026,home
SKU_003440,28,2,1,04/04/2026,recommendation
SKU_003441,29,4,1,04/04/2026,category
SKU_003442,15,0,2,04/04/2026,recommendation
SKU_003443,9,1,1,04/04/2026,category
SKU_003444,9,1,2,04/04/2026,recommendation
SKU_003445,3,0,0,04/04/2026,category
SKU_003446,39,2,1,04/04/2026,recommendation
SKU_003447,5,1,1,04/04/2026,home
SKU_003448,27,1,0,04/04/2026,home
SKU_003449,45,4,3,04/04/2026,product
SKU_003450,34,0,0,04/04/2026,recommendation
SKU_003451,10,0,0,04/04/2026,category
SKU_003452,19,4,2,04/04/2026,recommendation
SKU_003453,51,3,0,04/04/2026,category
SKU_003454,35,3,2,04/04/2026,home
SKU_003455,34,2,0,04/04/2026,search
SKU_003456,38,1,0,04/04/2026,product
SKU_003457,23,2,2,04/04/2026,search
SKU_003458,9,0,0,04/04/2026,home
SKU_003459,66,2,2,04/04/2026,recommendation
SKU_003460,83,4,5,04/04/2026,home
SKU_003461,30,1,0,04/04/2026,recommendation
SKU_003462,24,0,0,04/04/2026,category
SKU_003463,29,1,2,04/04/2026,category
SKU_003464,48,1,3,04/04/2026,search
SKU_003465,39,3,3,04/04/2026,home
SKU_003466,42,4,0,04/04/2026,recommendation
SKU_003467,4,0,0,04/04/2026,product
SKU_003468,28,2,0,04/04/2026,search
SKU_003469,13,1,0,04/04/2026,search
SKU_003470,16,0,1,04/04/2026,search
SKU_003471,11,1,0,04/04/2026,search
SKU_003472,51,2,0,04/04/2026,recommendation
SKU_003473,18,0,1,04/04/2026,product
SKU_003474,66,2,1,04/04/2026,recommendation
SKU_003475,62,0,1,04/04/2026,recommendation
SKU_003476,29,1,4,04/04/2026,recommendation
SKU_003477,26,0,0,04/04/2026,search
SKU_003478,13,0,0,04/04/2026,recommendation
SKU_003479,20,1,1,04/04/2026,product
SKU_003480,10,1,0,04/04/2026,home
SKU_003481,27,1,2,04/04/2026,product
SKU_003482,24,0,0,04/04/2026,recommendation
SKU_003483,22,0,0,04/04/2026,category
SKU_003484,38,1,0,04/04/2026,product
SKU_003485,30,1,1,04/04/2026,product
SKU_003486,53,2,3,04/04/2026,product
SKU_003487,14,0,0,04/04/2026,category
SKU_003488,11,0,0,04/04/2026,category
SKU_003489,13,2,0,04/04/2026,home
SKU_003490,10,1,0,04/04/2026,category
SKU_003491,22,0,0,04/04/2026,home
SKU_003492,59,1,4,04/04/2026,search
SKU_003493,35,1,0,04/04/2026,recommendation
SKU_003494,26,3,0,04/04/2026,recommendation
SKU_003495,47,1,0,04/04/2026,recommendation
SKU_003496,52,2,3,04/04/2026,home
SKU_003497,7,1,0,04/04/2026,product
SKU_003498,14,1,1,04/04/2026,category
SKU_003499,44,4,0,04/04/2026,recommendation
SKU_003500,13,0,0,04/04/2026,recommendation
SKU_003501,9,2,0,04/04/2026,category
SKU_003502,21,0,0,04/04/2026,home
SKU_003503,21,2,0,04/04/2026,recommendation
SKU_003504,24,0,0,04/04/2026,search
SKU_003505,48,1,2,04/04/2026,search
SKU_003506,36,2,0,04/04/2026,search
SKU_003507,63,2,0,04/04/2026,category
SKU_003508,27,1,1,04/04/2026,recommendation
SKU_003509,11,1,0,04/04/2026,home
SKU_003510,64,3,0,04/04/2026,recommendation
SKU_003511,10,0,0,04/04/2026,product
SKU_003512,23,1,1,04/04/2026,recommendation
SKU_003513,19,0,0,04/04/2026,product
SKU_003514,18,0,0,04/04/2026,category
SKU_003515,14,2,0,04/04/2026,home
SKU_003516,14,0,0,04/04/2026,category
SKU_003517,10,2,0,04/04/2026,search
SKU_003518,39,1,4,04/04/2026,home
SKU_003519,30,0,1,04/04/2026,home
SKU_003520,54,1,2,04/04/2026,recommendation
SKU_003521,17,2,0,04/04/2026,product
SKU_003522,19,0,0,04/04/2026,category
SKU_003523,48,4,0,04/04/2026,category
SKU_003524,12,0,1,04/04/2026,search
SKU_003525,33,6,1,04/04/2026,recommendation
SKU_003526,70,5,1,04/04/2026,recommendation
SKU_003527,90,4,6,04/04/2026,category
SKU_003528,24,0,1,04/04/2026,recommendation
SKU_003529,29,3,2,04/04/2026,category
SKU_003530,15,0,0,04/04/2026,search
SKU_003531,3,0,0,04/04/2026,search
SKU_003532,18,2,0,04/04/2026,home
SKU_003533,21,1,1,04/04/2026,category
SKU_003534,12,0,1,04/04/2026,recommendation
SKU_003535,20,1,2,04/04/2026,recommendation
SKU_003536,31,2,1,04/04/2026,search
SKU_003537,91,2,2,04/04/2026,recommendation
SKU_003538,61,6,4,04/04/2026,product
SKU_003539,18,0,0,04/04/2026,product
SKU_003540,39,2,1,04/04/2026,recommendation
SKU_003541,34,4,0,04/04/2026,product
SKU_003542,12,0,2,04/04/2026,product
SKU_003543,13,0,1,04/04/2026,recommendation
SKU_003544,81,7,2,04/04/2026,product
SKU_003545,5,1,0,04/04/2026,recommendation
SKU_003546,20,1,0,04/04/2026,recommendation
SKU_003547,12,0,0,04/04/2026,recommendation
SKU_003548,64,3,2,04/04/2026,product
SKU_003549,20,2,0,04/04/2026,search
SKU_003550,5,1,0,04/04/2026,product
SKU_003551,44,2,0,04/04/2026,category
SKU_003552,35,4,2,04/04/2026,category
SKU_003553,13,0,0,04/04/2026,search
SKU_003554,20,0,1,04/04/2026,home
SKU_003555,18,0,0,04/04/2026,recommendation
SKU_003556,46,1,1,04/04/2026,search
SKU_003557,15,1,1,04/04/2026,product
SKU_003558,60,1,1,04/04/2026,home
SKU_003559,45,2,1,04/04/2026,search
SKU_003560,17,0,0,04/04/2026,recommendation
SKU_003561,92,6,1,04/04/2026,category
SKU_003562,39,1,1,04/04/2026,home
SKU_003563,28,1,0,04/04/2026,home
SKU_003564,22,2,1,04/04/2026,product
SKU_003565,6,1,0,04/04/2026,product
SKU_003566,47,2,2,04/04/2026,search
SKU_003567,42,0,2,04/04/2026,product
SKU_003568,34,0,0,04/04/2026,category
SKU_003569,36,3,1,04/04/2026,search
SKU_003570,11,0,0,04/04/2026,search
SKU_003571,46,1,3,04/04/2026,product
SKU_003572,17,2,2,04/04/2026,product
SKU_003573,28,1,0,04/04/2026,category
SKU_003574,11,0,0,04/04/2026,search
SKU_003575,37,2,0,04/04/2026,recommendation
SKU_003576,29,1,1,04/04/2026,product
